,UserId,Contents,Tags,like_scale
114,hhow94,압구정 선데이버거클럽  협찬 굿데이 투 다이 19 900 크림 치즈 버거  더블  15 500 치킨 플레이터 25 000 칠리 치즈 프라이즈 8 300 미쿡 감성 압구정 수제버거 선데이버거 클럽  선데이 버거는 종종 방문하는 매장인데 이날은 신메뉴인 크림치즈버거를 먹어봤다  굿데이 투 다이처럼 헤비한 비주얼이잔 먹기에는 생각보다 헤비하지 않았고 적은 양이 아니니 양이 많은 분들에게 추천한다  양이 적은 분들은 싱글버거나 기본 버거들가 밸런스도 좋고 적당해서 그걸로 시키는게 좋을 거 같다  분위기도 괜찮고 여기 사장님 마인드도 좋아서 정감이 가는 곳이다  압구정에서 두툼한 수제버거를 먹고 싶다면 선데이버거클럽을 추천한다  선데이버거클럽  압구정맛집  도산공원맛집  수제버거,"#선데이버거클럽, #압구정맛집, #도산공원맛집, #수제버거",0.08335061165249845
115,popcorn.humor_, 맥도날드    팝콘  ㅋㅋ  웃음  오늘하루  유머  예능  존잼  릴리쨈  유머그램  재미그램  스타그램  좋반  좋반사  좋아요  좋아요반사  선팔하면맞팔  가로수길  30대여자  햄버거  유머저장소  오늘의유머  신논현  대학로  맘스타그램  돈스타그램  육아스타그램  서울숲  럽스타그램,"#맥도날드, #팝콘, #ㅋㅋ, #웃음, #오늘하루, #유머, #예능, #존잼, #릴리쨈, #유머그램, #재미그램, #스타그램, #좋반, #좋반사, #좋아요, #좋아요반사, #선팔하면맞팔, #가로수길, #30대여자, #햄버거, #유머저장소, #오늘의유머, #신논현, #대학로, #맘스타그램, #돈스타그램, #육아스타그램, #서울숲, #럽스타그램",0.05224963715529753
116,kate_burger.official, 내 사랑 쪽파에그스크램블 버거 제가 제일 좋아하는 버거예요 전 스크램블의 부드러움이 패티의 겉바속촉을 감싸주는 이 조합이 너무나 사랑스럽습니다  매일 직접 만드는 육즙 터지는 100  소고기 패티 탱글탱글 식감이 입안에서 터지는 100  수제 새우패티 폭신폭신 버터향 넘치는 부드러운 브리오쉬번 그리고 신선한 야채 가득한 리얼수제버거 햄버거에 사용되는 모든 패티는 100  수제로 만들고 있어요   케이트버거 올림픽로 35길 124 장미상가A동 B1 13호 02 2202 7667 월 토 10 30 21 00 잠실맛집  잠실역맛집  송파맛집  잠실맛집추천  잠실수제버거  수제버거  수제버거맛집  수제버거전문점  단체주문  단체도시락주문  버거맛집  롯데월드맛집  햄버거  햄버거스타그램,"#잠실맛집, #잠실역맛집, #송파맛집, #잠실맛집추천, #잠실수제버거, #수제버거, #수제버거맛집, #수제버거전문점, #단체주문, #단체도시락주문, #버거맛집, #롯데월드맛집, #햄버거, #햄버거스타그램",0.041882645656230566
117,zipo_food, 협찬  지축 써프버거 S U F  삼원지 사람들 다 모이세요      수제버거 맛집 발견했어요 저는 s u f 오리지널 버거와 쉬림프버거를 먹어봤는데용 쉬림프는 불맛이 나면서 어니언링이 들어가있는게 너무 맛있었어용    하지만  첫도전은 오리지널 버거 강추드려용 사장님이 인테리어에 신경쓰신게 느껴지는 분위기 맛집이기도 했네용  다들 스타필드랑 가까우니 버거가 땡기신다면 방문 추천드려요   지포_삼송,"#협찬, #지포_삼송",0.02550279908770475
118,eat._.333, 협찬  니꾸킹버거 에서 머쉬룸크림버거  로제버거  쓰리라차갈릭버거  치킨  감자튀김  코우슬로 푸파중  트렌디함의 끝판왕  더티버거 너무 좋잖아요   와구와구 먹는 맛 최고  빵은 촉촉 패티는 짭짤 소스는 듬뿍  이거이거 맛이 없을 수가 없는데요   세트메뉴도 있어서 버거 치킨 감튀 코우슬로까지 한 번에 즐기기 아 쌉가능  다 먹고싶을땐 아묻따 세트로 ㄱㄱ  세트구성 야무지다    수비드를 이용해 미디움 소고기 패티를 만들어 내고 라드를 이용해 튀겨내어 탄생한 니꾸니꾸킹버거  시간과 정성이 듬뿍 담긴 버거인만큼 맛도 넘나 완벽   인테리어도 힙 그 잡채  독보적인 색감과 소품들로 아기자기하면서도 힙스러움을 강조  입이 즐거울 뿐만 아니라 눈도 즐거운 수제버거 맛집   번외로 협찬촬영을 한 후엔 따뜻한 음식은 사실상 꿈도 못꾸는데  사장님께서 촬영 끝나자마자 따뜻한 버거를 내어주심   감동  사진은 찍지 말라고 하셨지만    사장님의 친절함은 모두가 알아야합니다  당장 돈쭐내러 출동    연남동이래 돈쭐내러 가자 서울 마포구 동교로34길 17 1층 202호 커플세트 햄버거2 감자튀김150g 치킨4pc 코우슬로 음료2   34 000 니꾸킹버거  햄버거맛집  버거맛집  수제버거맛집  수제버거  햄버거  버거  연남동맛집  연남동카페  연남맛집  홍대맛집  홍대가볼만한곳  연남동,"#협찬, #니꾸킹버거, #햄버거맛집, #버거맛집, #수제버거맛집, #수제버거, #햄버거, #버거, #연남동맛집, #연남동카페, #연남맛집, #홍대맛집, #홍대가볼만한곳, #연남동",0.14036906489736678
119,h_a__jjang,두꺼운 소고기패티 좋아요아삭한 양상추에치즈가 더해진 수제버거존맛탱구리           미국버거  수제버거  수제버거맛집  대구맛집  대구햄버거  대구혼밥  햄버거  패스트푸드  포테이토  감자튀김  칠곡맛집  동천동맛집  칠곡3지구맛집  대구여행  대구핫플  대구신상맛집  존맛  존맛탱  존맛탱구리,"#미국버거, #수제버거, #수제버거맛집, #대구맛집, #대구햄버거, #대구혼밥, #햄버거, #패스트푸드, #포테이토, #감자튀김, #칠곡맛집, #동천동맛집, #칠곡3지구맛집, #대구여행, #대구핫플, #대구신상맛집, #존맛, #존맛탱, #존맛탱구리",0.03317437279701431
120,nanahonomoka,カールスジュニア自由が丘で朝からモンスターバーガー パティとチーズ3枚 ベーコン6枚です 高さはないけど横に広いんだよね どうしてカールスジュニアのチーズは美味しいんだろう マックもそうだけど濃厚なんだよね 良い意味で口にまとわりつくよね リロケーションしてからドリンクバー取りに行くのに1度外に出てまた店内に入るっていうめんどくさいシステムになってちょっとやだな   _    ハンバーガー  ハンバーガー大好き  ハンバーガー好きな人と繋がりたい  햄버거  ハンバーガー部  ハンバーガー女子  ハンバーガー巡り  ハンバーガー好きと繋がりたい  ハンバーガー男子  東京グルメ  東京カフェ  東京ハンバーガー  カールスジュニア,"#ハンバーガー, #ハンバーガー大好き, #ハンバーガー好きな人と繋がりたい, #햄버거, #ハンバーガー部, #ハンバーガー女子, #ハンバーガー巡り, #ハンバーガー好きと繋がりたい, #ハンバーガー男子, #東京グルメ, #東京カフェ, #東京ハンバーガー, #カールスジュニア",0.038357868546547796
121,bro_burger_,머쉬룸 폭탄   트러플 머쉬룸버거  이렇게 아낌없이 들어간 머쉬룸버거오직 브로버거에서만 만날수있는거 아시죠오   진짜 아낌  없이 팍팍   넣어 머쉬룸으로산을 이룬 트러플 머쉬룸버거 슬라이스 양송이 버섯과 볶은 느타리버섯으로풍미가득하면서    트러플오일로 마무리 찐 한 버섯 풍미는 브로버거에서   브로버거  수제버거  수제버거맛집  햄버거  햄버거맛집  햄버거스타그램  버거스타그램  버거  버거맛집  방이동맛집  방이역맛집  방이동먹자골목맛집  방이동맛집추천  올림픽공원맛집  광명맛집  광명역맛집  광명맛집추천,"#트러플, #브로버거, #수제버거, #수제버거맛집, #햄버거, #햄버거맛집, #햄버거스타그램, #버거스타그램, #버거, #버거맛집, #방이동맛집, #방이역맛집, #방이동먹자골목맛집, #방이동맛집추천, #올림픽공원맛집, #광명맛집, #광명역맛집, #광명맛집추천",0.04955421936554012
122,hyob_muk,육즙 줄줄 흘러내리는 명품패티로 유명한  톰바그  협찬 비주얼부터 맛까지 어나더레벨  톰바그에 대표버거인 톰스테이크바그는 두툼한 고기패티에 풍미가득 전분이 전혀 들어가지않은  100  수제고기패티라 진한 고기 맛이 풍부하며  육즙 콸콸 폭포수처럼 흐르고 촉촉해서 입에서 그냥 녹아버려요  불향과함께 육향이 ദ ദ ᐡ        ᐡ    시그니처 소스까지 조화롭게 맛을 한층 더 올려주더라구여999통새우바그는 통통한 새우가 가득한패티의 탱글한 식감에 반하게되요 직접 만드신 로제소스가 자극적이거나 느끼하지도 않고 감칠맛에 잘 어울렸어요바닐라쉐이크는 목 넘김도 부드럽고 진득하며 깊은 맛이나고 달달함도 적당한게 계속 흡입하게되요   짭조름한 어니언치즈베이컨 감튀브라운 이거 밀크쉐이크에 찍어먹기 강츄𖤐 다먹고나면 친절하신 직원분께서 셀렉션 아이스크림도 주시는데 입가심까지 완벽  운정역에서 도보 10분 가게 앞쪽에 주차공간도 있어 접근성이 좋으니 파주 들리시면 꼭 방문해보세요     경기 파주시 운정로 39 102호 11 00  21 00  화요일 정기휴무  20 30 라스트오더 톰스테이크바그   15 900 999로제통새우바그   18 900 어니언 치즈 베이컨 감튀브라운  11 900 바닐라쉐이크  4 900 운정역맛집  햄버거맛집  수제버거  수제버거맛집  파주맛집  파주데이트  파주핫플  일산맛집  일산핫플  일산데이트  운정역데이트  헤이리마을맛집  운정맛집  햄버거  경기도맛집  버거,"#톰바그, #운정역맛집, #햄버거맛집, #수제버거, #수제버거맛집, #파주맛집, #파주데이트, #파주핫플, #일산맛집, #일산핫플, #일산데이트, #운정역데이트, #헤이리마을맛집, #운정맛집, #햄버거, #경기도맛집, #버거",0.23056189093924945
123,burgerily_delish,  hotbunnydiner   _ burgerily  burgerilydelish  burger  burgers  burgersandfries  hamburger  burgerlovers  burgerclub  burgertime  delicious  yummy  delish  ハンバーガー  햄버거  everydayisburgerday  umami  oishii  toyota  aichi  japan,"#burgerily, #burgerilydelish, #burger, #burgers, #burgersandfries, #hamburger, #burgerlovers, #burgerclub, #burgertime, #delicious, #yummy, #delish, #ハンバーガー, #햄버거, #everydayisburgerday, #umami, #oishii, #toyota, #aichi, #japan",0.019697283848227245
124,sungjong_kang, 첫줄총대장님과 함께    미스터샤크  철산동  나라참치  뭉쳐야  본다  저녁식사  아저씨들  모임  미스터샤크김민수멀티짐  멤버  유도인  참치회  좋아요  소통해요  일상소통  일상공유  맞팔  맞팔선팔환영  선팔후댓글  역시  난  사이다  다음에는  햄버거  투어  그다음에는  또  뭔가있을거야,"#첫줄총대장님과, #미스터샤크, #철산동, #나라참치, #뭉쳐야, #본다, #저녁식사, #아저씨들, #모임, #미스터샤크김민수멀티짐, #멤버, #유도인, #참치회, #좋아요, #소통해요, #일상소통, #일상공유, #맞팔, #맞팔선팔환영, #선팔후댓글, #역시, #난, #사이다, #다음에는, #햄버거, #투어, #그다음에는, #또, #뭔가있을거야",0.02902757619738752
125,pol_junee, D 78  오늘 N줄일기1  출근 전에 일찍 일어나서 타임어택으로 스터디 탐랩찍음2  어제 일기쓰고 고민하다 걍 모고 신청했음 재규형 가보자 3  그냥 햄버거 두 개 먹을걸  스낵랩은 양 넘 작다ㅠ4  XL 마지막 1개 남은거 재빨리 득템하는 그 짜릿함이란  5  제발 간식으로 떡볶이좀 그만줘   맵고 짜고 살찌고 최악6  오늘 삼겹살 먹으러 가기로 해서 빡운동함 나시핏 어떤데7  헬짱들이라서 그냥 술 없이 고기만 냅다 들이붓고 폭식함8  집 오니까 조던 도착했다  역시 실물이 더 예쁨 최고야  ,,0.02177068214804064
