,0,1,2,3
97,yamyyamytellmetellme,#용산맛집 발견오마카세를 코스형식으로 먹을 수 있는 #한땀스시가성비있게 퀄리티있는 스시를 접할 수 있어서너무 기분좋게 먹었다.스시 종류 하나하나 다 만족스러웠고 성인여성 기준기분좋게 배부른 양이였다.#얌텔맛집,"['#용산맛집', '#한땀스시가성비있게', '#얌텔맛집']",13
98,hiroooo0_0,💝여의도 히노노리는 사랑입니다핸드롤! 이라는 처음 먹어보는 스시~고등어봉초밥 미쳤다 .. 감태에 싸서 한입~ 두입~ 😳성게알&단새우 조합도 짱!마지막에 트러플이 올라간 새우튀김을 먹었는데 (핫도그처럼 생김) 너무 맛있어서 다음날까지 계속 생각남 ㅠ.ㅠ 좀 비싸긴 하지만 열심히 벌어서 담에 또 가야징!! 테이블이 바 형식으로 되어 있어서 여럿이 가긴 쫌…ㅎㅎ!,[],35
99,bgbluediving___korea,"제대로 된 음식 생각나는곳 건대 #수스시바로 조리해주니 신선해서 좋쿠용!어느때나 방문해 먹어도 되니 더할나위 없이 좋았어여 :)주소 : 충남 천안시 동남구 터미널2로 12 신부빌딩 전화 : 0507-1474-8895**포장, 배달도 가능해요!!...#수스시 #신부동맛집 #신부동초밥 #신부동데이트코스 #신부동맛집수스시#동남구초밥 #초밥 #스시 #맛집 #맛집스타그램 #맛집추천 #맛집그램","['#수스시바로', '#수스시', '#신부동맛집', '#신부동초밥', '#신부동데이트코스', '#신부동맛집수스시', '#동남구초밥', '#초밥', '#스시', '#맛집', '#맛집스타그램', '#맛집추천', '#맛집그램']",115
100,h.hi0.0,동생이 사준 스시 오마카세🫢 #스시히로아키,['#스시히로아키'],86
101,sally_log,"#내돈내먹 #사심초밥뒤늦게 첫방문 해 본 전포 초밥 맛집깔끔한 1차로 스시 먹기에도 좋고가벼운 이자카야 2차로 가기에도 좋은,가성비와 분위기, 맛 모두 잡은 곳사심A세트(1-2인) 38,000원- 모듬사시미 + 모듬초밥 + 튀김꽉 차게 쫠깃한 스시! 매일 공수해온 재료로 즉시 조리 한다고 함다른 메뉴들도 다 맛있을 것 같구나다음에는 해물누룽지탕 먹어봐야지♡#술스타그램#서면맛집#전포이자카야#서면사심초밥#모듬사시미#서면스시맛집#스시#🍣#먹스타그램#먹방#먹팔#자세한건블로그에#샐리의아이스샐러드#부산블로거#먹로거#서이추환영#소통해용#🙆🏻‍♀️","['#내돈내먹', '#사심초밥뒤늦게', '#술스타그램', '#서면맛집', '#전포이자카야', '#서면사심초밥', '#모듬사시미', '#서면스시맛집', '#스시', '#🍣', '#먹스타그램', '#먹방', '#먹팔', '#자세한건블로그에', '#샐리의아이스샐러드', '#부산블로거', '#먹로거', '#서이추환영', '#소통해용', '#🙆🏻\u200d♀️']",51
102,its.me_jeonghyun,"오사카 여행 2일차현실을 영화처럼 꾸며놓은 유니버셜.2/ 원거리에서 호그와트 첨탑이 보였을때의 두근거림이, 이내 퍼석퍼석한 발걸음으로 바뀌었다. 규모가 아---주 크다....3/ 지친 동생을 닮은 니플러4/ 니플러 한마리 주머니에 넣고올뻔했다5/ 우메다 초밥장인이 계신곳, 가게앞 스쿠터마저 취향저격6/ 스시는 각자 20피스씩 먹었다7/ 한큐백화점 1층의 지배자8/ 글리코상을 보러온 사람들을 보러간 나9/ 도톤보리 요주의 인물10/ #푸딩 먹으러 온사람 맞아요총평 : 여행은 체력이다...#japan #osaka #일본 #오사카 #일본여행 #난바 #유니버셜스튜디오재팬 #우메다 #스시 #스시맛집 #한큐#도톤보리 #글리코상 #사케 #돈키호테 #selfie #25 #오늘 #likeforlikes #likesforlike #likeforfollow","['#푸딩', '#japan', '#osaka', '#일본', '#오사카', '#일본여행', '#난바', '#유니버셜스튜디오재팬', '#우메다', '#스시', '#스시맛집', '#한큐', '#도톤보리', '#글리코상', '#사케', '#돈키호테', '#selfie', '#25', '#오늘', '#likeforlikes', '#likesforlike', '#likeforfollow']",143
103,wjdgh_eat,"#스시하나레 런치 ₩130,000 / 디너 ₩250,000기존 스시 마츠모토의 자리를 그대로 이어받은 박현준 셰프님의 스시 하나레마츠모토 셰프님이 다른 장소에서 새로운 업장을 여시고, 그 빈자리를 마츠모토 셰프님의 수셰프셨던 박현준 셰프님이 채우게 되셨다하나레가 일본어로 별실이라는 의미를 가지고 있는데, 사실 스시 하나레의 원래 명칭은 스시 마츠모토 하나레인데 괜히 사람들이 마츠모토에 왔는데 왜 마츠모토상이 없냐고 컴플레인 하실까봐 그냥 스시 하나레라고 하셨다고 한다기존에도 스시 마츠모토에서 일요일 영업은 박현준 셰프님이 담당하셨는데, 마츠모토 셰프님에 비해 가격도 조금 싸게 받으시고 2인 이상 예약만을 받는 마츠모토 셰프님과 다르게 1인 예약도 받아주셔서 좋았던 기억이 있다스시 하나레의 츠마미와 니기리는 스시 마츠모토 시절과 거의 비슷한데, 박현준 셰프님의 터치를 살짝 섞은 느낌?츠마미는 원래 나오던 차완무시, 전복, 쥐치, 대게, 갈치튀김 등이 나왔는데 거의 비슷하지만 소스나 곁들임에서 차이를 두신 느낌? 갈치튀김에 곁들이라고 주신 참치젓갈크림치즈는 정말 특이하고 좋았다니기리도 뭐 거의 비슷한 스타일... 샤리는 간이 정말 강한 편이고 풀림과 질감은 아주 훌륭하다네타는 숙성을 길게는 가져가지 않으시는 스타일이지만 그래도 좋은 재료를 쓰시는게 느껴졌다음식들을 한 줄로 요약하면 정말 술 땡기는 맛기름지고 간이 세고 녹진하고... 술 좋아하시는 사람에게 최적화가 되어있다는 생각이 든다물론 원래 좀 짜게 먹는걸 좋아하는 나같은 사람은 술 없어도 잘 먹는다박현준 셰프님의 접객은 정말 서글서글하시면서도 친절하고 세심하시다 그냥 좋은 건 다 하시는 스타일전에 한 번 마츠모토 시절에 뵌 적이 있는데 마스크를 벗자마자 다시 찾아주셔서 감사하다고 인사해주셔서 많이 놀랐다그리고 식사 중간에도 혼자 온 나를 심심하지 않도록 말도 계속 걸어주시고, 불편하지 않도록 잘 배려해주시고 대우해주시는게 느껴졌다다른 접객 좋다고 유명한 셰프님들과 견주어도 하나도 부족하지 않다는 생각업장의 스타일상 1년을 단위로 해도 구성이 드라마틱하게 바뀌지는 않을 것 같지만, 츠마미나 니기리의 색이 정말 강하고 하니 생각나면 한번씩은 방문하지 않을까 싶다박현준 셰프님이 정말 좋은 분이기도 해서 더욱 그렇기도 하고#스시하나레 #스시마츠모토 #박현준셰프 #스시 #스시오마카세 #오마카세","['#스시하나레', '#스시하나레', '#스시마츠모토', '#박현준셰프', '#스시', '#스시오마카세', '#오마카세']",9
104,raizan_91,모듬 초밥__#초밥#초밥맛집#스시 #맛집#🍣 #寿司#모듬초밥#맛스타그램 #맛집 #맛집투어 #맛집추천#맛집스타그램 #일상 #데일리#일상스타그램 #寿司屋 #美味しい #料理 #日本料理#おすすめ夜ご飯,"['#초밥', '#초밥맛집', '#스시', '#맛집', '#🍣', '#寿司', '#모듬초밥', '#맛스타그램', '#맛집', '#맛집투어', '#맛집추천', '#맛집스타그램', '#일상', '#데일리', '#일상스타그램', '#寿司屋', '#美味しい', '#料理', '#日本料理', '#おすすめ夜ご飯']",12
105,sooearthouse,"코로나 이후 가족 첫 #해외여행일본 공항관문 완죤 까다로움, 아날로그, 옛날 사람들 ㅡ.ㅡ;;;아직도 문서,도장...쩝...이번엔 삿포로~ #온천여행 ~~눈 많아! 완죤 많아! 치우지 못해 길가 가로수가 눈언덕이 되었다.스파를 이용하나 했더니...타투한자 입장금지!문전박대!젠장!내일은 살색파스 부치고 도전!점심은 스시+소바+튀김저녁은 뷔페... #수이 #수이아트하우스 #이은숙 #순천만 #수이의노란정원 #순천만국가정원 #일본 #가족여행 #똥꾸 #삿포로 #김해공항 #진에어 #치토세공항 #노보리베츠 #아사히카와 #지옥계곡 #스시 #아트호텔","['#해외여행일본', '#온천여행', '#수이', '#수이아트하우스', '#이은숙', '#순천만', '#수이의노란정원', '#순천만국가정원', '#일본', '#가족여행', '#똥꾸', '#삿포로', '#김해공항', '#진에어', '#치토세공항', '#노보리베츠', '#아사히카와', '#지옥계곡', '#스시', '#아트호텔']",16
106,hyemin_9998,동촌유원지에 초밥먹으러ㄱ낮에 창가에 앉으면 동촌유원지 뷰를보며 먹을수있어서 좋음👀에피타이저맛집🤭🤭#대구맛집#대구스시#대구초밥#동촌유원지#스시#시더스초밥#회초밥#맛집#맛집탐방,"['#대구맛집', '#대구스시', '#대구초밥', '#동촌유원지', '#스시', '#시더스초밥', '#회초밥', '#맛집', '#맛집탐방']",4
107,darby__0,집앞 차니스시에서 왕새우튀김+대게다리튀김 포장해와서 소주 란잔😍 치킨가라아게까지😍초밥도 존맛탱인데 사이드까지 존맛탱💕...#첫줄 #첫줄안녕 #용인 #용인맛집 #스시 #스시맛집 #차니스시 #고림동 #고림동맛집 #왕새우튀김 #대게다리튀김 #치킨가라아게 #튀김 #튀김맛집 #맛저 #맛집 #맛집투어 #맛집탐방 #맛집추천 #먹방 #먹팔 #먹스타 #먹방스타그램 #술 #술안주 #술스타그램 #애주가 #일산 #차쟁이 #차스타그램,"['#첫줄', '#첫줄안녕', '#용인', '#용인맛집', '#스시', '#스시맛집', '#차니스시', '#고림동', '#고림동맛집', '#왕새우튀김', '#대게다리튀김', '#치킨가라아게', '#튀김', '#튀김맛집', '#맛저', '#맛집', '#맛집투어', '#맛집탐방', '#맛집추천', '#먹방', '#먹팔', '#먹스타', '#먹방스타그램', '#술', '#술안주', '#술스타그램', '#애주가', '#일산', '#차쟁이', '#차스타그램']",137
108,fall_summer_jiwon,#오사카여행 #한큐백화점 #스시 #한큐스시 일본하면 스시 스시하면 일본 진짜 묘하게 한국보다 맛있는 스시 행복해따!!😍,"['#오사카여행', '#한큐백화점', '#스시', '#한큐스시']",18
109,mirak.tasteofjoy,"Healthy + Delicious! Need anything more? check out this colorful, flavorful bowl at Taste of Joy🤞💖 Taste of Joy 美樂✨🍣🍚📞 (201) 347-6999📍 783 Palisade Ave, Cliffside Park, NJ 07010#mirak #tasteofjoy #cliffsidepark #njrestaurants #koreanbbq #kfood #koreancuisine #kimchi #bbq #sashimi #sushi #rolls #foodie #asiankitchen #takeout #foodstagram #미국한식당 #뉴저지맛집 #뉴저지한식 #뉴저지일식 #뉴저지맛집추천 #미락 #보쌈 #스시 #간장게장 #美樂 #韩国料理 #日式料理 #新泽西韩日餐馆 #新泽西美食","['#mirak', '#tasteofjoy', '#cliffsidepark', '#njrestaurants', '#koreanbbq', '#kfood', '#koreancuisine', '#kimchi', '#bbq', '#sashimi', '#sushi', '#rolls', '#foodie', '#asiankitchen', '#takeout', '#foodstagram', '#미국한식당', '#뉴저지맛집', '#뉴저지한식', '#뉴저지일식', '#뉴저지맛집추천', '#미락', '#보쌈', '#스시', '#간장게장', '#美樂', '#韩国料理', '#日式料理', '#新泽西韩日餐馆', '#新泽西美食']",2
110,imhongjun78,#골뱅이무침 #알탕 #별빛청하 #풍암동맛집 #신규오픈 #풍암동 #연어 #숙성참치 #참치맛집 #참치 #연어맛집 #숯불구이 #소양념구이 #이집가자 #풍암동술집 #풍암동술집추천 #혼술 #풍암동단체석 #소고기 #스시 #풍암동 #양념구이 #선상낚시 #불초밥 #연어초밥 #사시미 #사시미모리아와세 #금호동맛집 #사케동 #도시락 #참다랑어뱃살,"['#골뱅이무침', '#알탕', '#별빛청하', '#풍암동맛집', '#신규오픈', '#풍암동', '#연어', '#숙성참치', '#참치맛집', '#참치', '#연어맛집', '#숯불구이', '#소양념구이', '#이집가자', '#풍암동술집', '#풍암동술집추천', '#혼술', '#풍암동단체석', '#소고기', '#스시', '#풍암동', '#양념구이', '#선상낚시', '#불초밥', '#연어초밥', '#사시미', '#사시미모리아와세', '#금호동맛집', '#사케동', '#도시락', '#참다랑어뱃살']",18
111,fufls,#스시타로 #오마카세 #스시 #일식오랜만에 스시 오마카세사진을 10장밖에 못올려서 슬프다.정말 맛있게 잘먹었습니다😊,"['#스시타로', '#오마카세', '#스시', '#일식오랜만에']",143
112,love.piggyy,초밥초밥 🍣,[],33
113,daniel_junlee,초밥 3팩에 1만원으로 할인 하길래 처음 보는 소주랑 다 합쳐서 포인트 할인까지 7천원대에 구매. 근데 솔직히 저 소주는 별 맛없다.😕 #초밥 #스시 #후토마끼 #마트초밥,"['#초밥', '#스시', '#후토마끼', '#마트초밥']",40
114,cajihyeon33,산책중 #눈에띄어가본#우동맛집 #맛있다#역시우린#잘찾아내는듯 #신랑이좋아하는#마이센#저번에 못먹었던#요시 유석인 #우설 만 먹고싶어했으나#함박이세트라#humanmadexbluebottle #미츠코시 지하에서#스시#사시미 사다가 #술한잔#삼식씨의식사🐭 #유석이의식사🐭 #도쿄여행3일째,"['#눈에띄어가본', '#우동맛집', '#맛있다', '#역시우린', '#잘찾아내는듯', '#신랑이좋아하는', '#마이센', '#저번에', '#요시', '#우설', '#함박이세트라', '#humanmadexbluebottle', '#미츠코시', '#스시', '#사시미', '#술한잔', '#삼식씨의식사🐭', '#유석이의식사🐭', '#도쿄여행3일째']",33
115,bohe1977,"해운대. 스시이루카. 첫 방문. (1월의 3번째 스시야)1. 부산스시야 중 가성비가 좋다는 소문에 출장 온 겸 런치로 방문했다.2. 식사의 시작은 닭고기, 은행, 밤이 들어있는 차완무시가 나온 후 런치라서 그런지 유일한 츠마미로 게우소스에 무시아와비와 약간의 샤리가 제공된다.3. 스시는 특이하게 자바리(다금바리)로 시작. 마다이. 부리. 아까미. 사와라. 아지. 오도로. 아마에비와 안키모. 사바. 아나고 그리고 마지막으로 후토마끼가 나온다.4. 네타가 너무 크게 나와서 살짝 놀랬으나. 밸런스도 나쁘지 않았고. 간도 적당해서 식사를 즐기기에 불편함이 없었다.5. 스시의 베스트는 껍질부문만 아부리한 사와라(삼치). 원물이 워낙 좋아서 삼치 고유의 맛을 느낄수 있었다.6. 엔트리급 가격임에도 불구. 원물의 퀄러티. 구성. 숙성이 나쁘지 않아서 좋았던 런치였고 기회가 된다면 디너로 재방문 예정. #스시#오마카세#해운대스시야#부산스시야#런치#무시아와비#사와라#스시이루카#해운대맛집#부산맛집","['#스시', '#오마카세', '#해운대스시야', '#부산스시야', '#런치', '#무시아와비', '#사와라', '#스시이루카', '#해운대맛집', '#부산맛집']",63
116,gio2233,"#시오미스시 #지오맛집 작지만 강한 내공을 가졌던 시오미스시가 세련되고 모던한 모습으로 환콜탈퇴하여 이전 확장 오픈했습니다.가오 잡는 하이엔드 스시야도 좋지만 나이가 들면서 손님이 주인이 되는 내가 편안한 스시야가 좋아지는 경향이 생기는것 같아요친절하고 편안한 접객, 쾌적한 업장, 편리한 주차 및 접근성, 가격대비 훌륭한 네타와 샤리를 냅니다.지금처럼 앞으로도 재방문 의사 200%입니다.#시오미스시 #지오맛집 #스시야 #지오맛집_강동 #초밥 #스시 #스시그램 #먹스타 #맛스타 #먹그램 #맞팔 #강동맛집 ●서울 강동구 천호대로 1089 ●02-470-7879●런치5만 디너 11만 / 케치테이블 ●주차가능 / 지하철 강동역 연결 이 가격에 어디 가면 이런 스시 먹을수 있을까 . .","['#시오미스시', '#지오맛집', '#시오미스시', '#지오맛집', '#스시야', '#지오맛집_강동', '#초밥', '#스시', '#스시그램', '#먹스타', '#맛스타', '#먹그램', '#맞팔', '#강동맛집']",133
117,just_memorial,#힐링 그 잡채#해물라면 #라면 #초밥 #해장 #음주 #스시 #사시미 #가리비 #해장라면 #송수사 #혼밥 #복분자 #혼술 #안산맛집 #고잔동맛집,"['#힐링', '#해물라면', '#라면', '#초밥', '#해장', '#음주', '#스시', '#사시미', '#가리비', '#해장라면', '#송수사', '#혼밥', '#복분자', '#혼술', '#안산맛집', '#고잔동맛집']",9
118,siggomisushi,오늘의 포장 방어 많이 주세요~#스시#초밥#초밥모듬#창원맛집#마산맛집#맛있는스시#창원스시#창원가로수길맛집#창원가로수길스시#가로수길맛집#오픈#가로수길스시#시꼬미스시#런치#런치초밥#광어초밥#연어초밥#방어초밥#장국맛집#마끼#왕새우튀김#튀김맛집#텐동#혼밥#고독한미식가#일본식#초밥포장,"['#스시', '#초밥', '#초밥모듬', '#창원맛집', '#마산맛집', '#맛있는스시', '#창원스시', '#창원가로수길맛집', '#창원가로수길스시', '#가로수길맛집', '#오픈', '#가로수길스시', '#시꼬미스시', '#런치', '#런치초밥', '#광어초밥', '#연어초밥', '#방어초밥', '#장국맛집', '#마끼', '#왕새우튀김', '#튀김맛집', '#텐동', '#혼밥', '#고독한미식가', '#일본식', '#초밥포장']",15
119,llloozzz,서울나들이 #스시,['#스시'],14
120,li_bucket,만족만족 대만족 초밥 🤤🍣🍱.#무제스시 #스시 #초밥 #혜화맛집 #혜화 #저녁 #맛스타그램 #혜화무제스시,"['#무제스시', '#스시', '#초밥', '#혜화맛집', '#혜화', '#저녁', '#맛스타그램', '#혜화무제스시']",137
121,flat.sushi,"저희 납작초밥은🍣신선한 재료로 항상 하나하나 직접 준비합니다🙂 - OPEN 11:00- Bʀᴇᴀᴋ ᴛɪᴍᴇ 14:30 - 17:00- CLOSE 22:00( 𝙻𝚊𝚜𝚝 𝙾𝚛𝚍𝚎𝚛 - Bʀᴇᴀᴋ ᴛɪᴍᴇ , Close 30분전 )월요일 정기휴무 월요일 정기휴무 #납작초밥 #초밥 #초밥맛집 #스시 #스시맛집 #부천 #부천맛집 #부천초밥맛집 #신중동맛집 #데이트코스 #부천데이트 #맛집추천 #혼술 #혼밥 #분위기맛집 #혼밥메뉴 #메뉴추천 #혼술안주 #배달 #초밥배달 #배달맛집 #후토마끼 #신중동역맛집 #신중동역초밥 #신중동초밥","['#납작초밥', '#초밥', '#초밥맛집', '#스시', '#스시맛집', '#부천', '#부천맛집', '#부천초밥맛집', '#신중동맛집', '#데이트코스', '#부천데이트', '#맛집추천', '#혼술', '#혼밥', '#분위기맛집', '#혼밥메뉴', '#메뉴추천', '#혼술안주', '#배달', '#초밥배달', '#배달맛집', '#후토마끼', '#신중동역맛집', '#신중동역초밥', '#신중동초밥']",20
122,simkyuho7942,안동 시민들이 골목 구석구석 음식점을 직접 다녀오고 소개하는 밴드 &집 밥 자랑매달 200만원 이상 안동 맛집 나눔권 증정안동시 동네별 음식점 총정리(네이버밴드검색:안동맛집)안동 맛집 밴드에서 안동 맛집 무료 시식권 상시 증정안동 더 많은 맛집들이 궁금 하다면?안동 맛집들이 궁금하신다면드루오세요안동 요식업들이 잘 되어야안동에 관광 손님들이 몰린다더 많은 안동 음식점 상세 정보는⤵ 링크 클릭인스타는 링크 클릭이 안됨https://band.us/band/57258232/post/48492ㆍ네이버ㆍ밴드 검색:안동 맛집 ㆍ안동 맛집 밴드 000의 게시글 옮김ㆍ1만 명 회원ㆍ안동 시민들을 위한 밴드ㆍ안동 시민들이 골목 구석구석 음식점을 직접 소개하는 안동 음식점 소개 밴드#안동맛집#안동#안동음식#집밥#소고기#주부맛집#초밥#골목맛집#홈쿡#뭉티기#돈까스#열무국수#냉국수#냉우동#육회#국수#국시#김밥#김밥맛집#반찬#스시#막국수#메밀국수#국수#라멘#짜장면#김치찌게#한정식ㆍ안동 요식업 사장님들 매장 무한 홍보하시고 부자 되세요감사합니다~~☺,"['#안동맛집', '#안동', '#안동음식', '#집밥', '#소고기', '#주부맛집', '#초밥', '#골목맛집', '#홈쿡', '#뭉티기', '#돈까스', '#열무국수', '#냉국수', '#냉우동', '#육회', '#국수', '#국시', '#김밥', '#김밥맛집', '#반찬', '#스시', '#막국수', '#메밀국수', '#국수', '#라멘', '#짜장면', '#김치찌게', '#한정식ㆍ안동']",44
123,psycosemin,𖤐 자알 먹었다#오마카세#스시#코야#스시맛집#스시코야#답십리오마카세#가성비오마카세#고등어초절임#전복술찜#구운금태#가리비관자우니크림#삼치구이#참돔#광어#청어#전갱이#방어#참치등살#오징어#단새우#안키모아귀간#후토마키#교꾸,"['#오마카세', '#스시', '#코야', '#스시맛집', '#스시코야', '#답십리오마카세', '#가성비오마카세', '#고등어초절임', '#전복술찜', '#구운금태', '#가리비관자우니크림', '#삼치구이', '#참돔', '#광어', '#청어', '#전갱이', '#방어', '#참치등살', '#오징어', '#단새우', '#안키모아귀간', '#후토마키', '#교꾸']",45
124,nyaa._.m,"🐷 스시야스다- 600일 기념으로 교대 스시 야스다에 다녀왔습니다! 스시보다 먼저 나오는 츠마미가 많은데 다 너무 맛있었어요😋 스시도 너무 맛있었구 특히 전갱이랑 방어가 맛있었어요!! 셰프님이 너무 친절하셨구 600일이라고 했더니 모나카 주실 때 녹차 아이스크림도 함께 주셨어요ㅎㅎㅎ 크리스마스 근처여서 트리도 있었는데 반짝반짝하고 예뻐서 한참 쳐다봤어요,,, 양이 많아서 먹느라 힘들었지만 양이 적은게 한이었던 야스다. 다음에도 또 방문하고 싶어요👍#맛집 #맛스타그램 #맛집추천 #교대맛집 #오마카세 #오마카세맛집 #서울오마카세 #스시 #스시오마카세 #야스다 #스시야스다 #야스다디너","['#맛집', '#맛스타그램', '#맛집추천', '#교대맛집', '#오마카세', '#오마카세맛집', '#서울오마카세', '#스시', '#스시오마카세', '#야스다', '#스시야스다', '#야스다디너']",11
125,foodings2,#대구 #스시 #초밥 #스시이에✔ 주문한 메뉴 : 2인세트 (구성 : 모듬초밥(12p) + 등심돈까스 + 왕새우튀김(2p) + 미니우동 (2) )스시는 역시 맛있어💕 내일 드디어 불금이에요🔥🔥 인님들 다들 좋은 밤 보내세요❣️,"['#대구', '#스시', '#초밥', '#스시이에✔']",157
126,food_seok,전체적으로 맛은 좋은편인데 좀아쉬움이 많은 매장인것같다 위에 올라가는횟감은 정말 괜찮았지만 샤리에서 호불호가많이 갈릴것같고 1인업장이다보니 생각보다좀 회전율이 많이 늦은감이 있고 서비스 측면에서 아쉬운 부분이 있는것같다하지만 장점으로는 가성비나 정말간단한식사 미팅이나 조용히 얘기하고 싶은게 있다면 정말 추천하는곳이다 대화하기에는 굉장히 좋은 오마카세 집이라 생각한다 다른곳과 달리 소주도있다는점 그래도 꽤나 맛있는 오마카세집🏠🍣🍣🍣🍣🍣#석슐랭가이드 (3.99점☆)@yume7359,['#석슐랭가이드'],45
127,k_mins2958,2023.1.11 속초 호인스시#속초#맛집#속초맛집#오마카세#일식#스시#초밥#호인스시,"['#속초', '#맛집', '#속초맛집', '#오마카세', '#일식', '#스시', '#초밥', '#호인스시']",14
128,chi.ka.75,2023.1.11#焼肉 #カニ鍋 #寿司 #レモンサワー今日はチューハイで#夕食 です！#晩ごはん #夕ごはん #外食 #はいから亭 #チューハイ #석식 #외식 #고기 #개 #스시 #추하이 #레몽사와,"['#焼肉', '#カニ鍋', '#寿司', '#レモンサワー今日はチューハイで', '#夕食', '#晩ごはん', '#夕ごはん', '#外食', '#はいから亭', '#チューハイ', '#석식', '#외식', '#고기', '#개', '#스시', '#추하이', '#레몽사와']",6
129,sugimoto_omakase,"보리멸.(이름은 하나인데 별명은 많네요~)보리메레치, 갈송어, 모래문저리, 모래무치, 모래무찌, 밀쟁이, 밀찡이, 밀징이, 모살치, 고졸맹이, 마른꼬시래기, 소내미, (이하 일본어명) 시로기스(シロギス), 기스(キス)#서울#서울맛집#서울스시#스기모토#오마카세#서울오마카세#오마카세맛집#일식#오마카세스시#스시#오마카세코스#소격동#종로#소격동맛집#종로스시#종로맛집","['#서울', '#서울맛집', '#서울스시', '#스기모토', '#오마카세', '#서울오마카세', '#오마카세맛집', '#일식', '#오마카세스시', '#스시', '#오마카세코스', '#소격동', '#종로', '#소격동맛집', '#종로스시', '#종로맛집']",19
130,cutepsk,❤️주말이야기❤️요즘 애들 방학에 이것저것 처리할 일도 많고 바빠서 뜸했어요^^일욜 일식먹고 아이스크림도 먹고 감바스도 해먹고ㅎㅎㅎ저는 건강히 잘지내고있음당힘찬 한주 보내세요⚘️⚘️⚘️#가족스타그램#스시#초밥#회덮밥,"['#가족스타그램', '#스시', '#초밥', '#회덮밥']",30
131,kk.yena.jj,맛있쪄👍,[],7
132,loveyeon0713,"우리 둘,❤올해도 건강하고 행복하게 먹고 마시자ㅡ.....#스시히타#스시야#오마카세#완벽했던저녁#스강신청#성공#짝꿍칭찬해#너무좋음#오늘도#역시#최고#셰프님#👍#우리둘#신년회#일상#육아#기록#먹는데진심인편#마시는데진심인편#스시#샴페인#하이직앤코#파이퍼하이직#저녁#저녁메뉴","['#스시히타', '#스시야', '#오마카세', '#완벽했던저녁', '#스강신청', '#성공', '#짝꿍칭찬해', '#너무좋음', '#오늘도', '#역시', '#최고', '#셰프님', '#👍', '#우리둘', '#신년회', '#일상', '#육아', '#기록', '#먹는데진심인편', '#마시는데진심인편', '#스시', '#샴페인', '#하이직앤코', '#파이퍼하이직', '#저녁', '#저녁메뉴']",33
133,annejh7979,어제 저녁을 먹을때 아무 걱정 없이 행복했는데....지금은 현실이네.... 후후#스시#최고#다맛있어#다시갈수있을까,"['#스시', '#최고', '#다맛있어', '#다시갈수있을까']",11
134,_yamiyomi_,"여기 연어에  참기름 발라논사람 누구야?;;썰매도 탈수 있을것같은 윤기가 차르르르 미끄러지는 [연어폭탄 맛집] 업어왔어요 🐟#강남 #너무한육회연어이름처럼 사장님이 진짜 너무하다 싶을정도로 퍼주시는 곳이예요ㅠㅠ보석마냥 핵영롱한 주황색 떼깔의 연어의 눈을 뗄수 없을정도로 마블링이 끝내주게 되어있는 데다가 [너무한상차림] 주문하면 육회+연어+오징어숙회+연어육회초밥+양념게장+오꼬노미아끼+매쉬포테이토 나열하기도 힘든 한상 차려주세요푸짐하다못해 여기서 오늘 기어나가 겠구나생각이 들어요 🤪요기 진짜 벌집꿀을 같이 먹는 꿀막걸리가 또 그렇게 맛있는데 연어랑 같이 먹다보면 막걸리가 술술 들어가서 만취상태는 예약이구요 육회는 또 나 지금 광장시장와서 먹는건가;;라는 생각들 정도로 감성과 맛 둘다 잡아서 연어한입,육회한입 이게 바로 행복!!!그리고 완전 반한 [통 오징어 짬뽕탕]은 해산물이 진~~짜듬뿍들어가서 속이 확!!!!! 풀리는맛이걸로 술안주도 해장도 동시에 가능한데다 우동사리면도너무 잘 어울려서 이건 무조건 먹어줘야해요 ㅠㅠ진짜 국물맛이 기가맥힘여기 치즈감자채전도 그렇게 맛있다는데 다음에 그거먹으러 재방문예정강남에서 가성비 이런곳 또 없어요!!!!📍너무한 육회연어 - 서울 강남구 테헤란로1길 19 B2✔️평일 15:00-1:00✔️주말 13:00-1:00✔️강남역 11번출구#연어 #연어덮밥 #연어회 #연어초밥 #스시 #스시맛집 #스시야 #초밥맛집 #초밥","['#강남', '#너무한육회연어이름처럼', '#연어', '#연어덮밥', '#연어회', '#연어초밥', '#스시', '#스시맛집', '#스시야', '#초밥맛집', '#초밥']",645
135,sushi_ohohki,저희 스시오오키는 필렛이나 냉동연어를 일절 사용하지 않으면 싱싱하게 들어오는 연어를 바로 잡아 숙성후 제공합니다,[],13
136,olivia__88,#스시 오늘 살살 녹네~ #싱가폴의 가성비 갑 스시집 이지만 예약이 너무 어려운.....#분위기 👍#가격👍#맛 👍#위치는 아이온 말에 모햐~🧡특히#런치 가성비 갑#디너는 사케랑 함께~ ㅋㅋ. .#예약은 2달 풀북인데 줄리랑 워크인 해서 바로 먹음~럭키 🥳줄리랑 너무 좋은 경제이야기도 나누고~#싱가폴이좋아요..#올리비아추천#싱가폴맛집#요즘 저옷너무편하네#올리비아교복#편한게최고#몇벌있는줄 ㅋㅋㅋ,"['#스시', '#싱가폴의', '#분위기', '#가격👍', '#맛', '#위치는', '#런치', '#디너는', '#예약은', '#싱가폴이좋아요..', '#올리비아추천', '#싱가폴맛집', '#요즘', '#올리비아교복', '#편한게최고', '#몇벌있는줄']",138
