,ID,Contents,Tags,Likes,Scaled_Likes,Tag_count
1638,limhj9781,저녁분식그램떡볶이오뎅국물어묵탕순대 간화요일장아파트장포차떡볶이맛스타그램먹부림먹스타좋아요 간단히 분식으로 마무리 합니닷,"#저녁, #분식그램, #떡볶이, #오뎅국물, #어묵탕, #순대, #간, #화요일장, #아파트장, #포차떡볶이, #맛스타그램, #먹부림🐷, #먹스타, #좋아요",224.0,0.026309607704956543,14
1639,injung_oo_injung,떡볶이떡볶이가 땡기네부산진구 엄광로 172 1층가야동 배달가능 0518975407인정응인정부산 동의대 동서대 떡볶이 떡볶이맛집 국물떡볶이 분식 분식맛집  맛집스타그램 맛집그램 부산진구맛집 개금맛집 가야맛집 주례맛집 동의대맛집  요기요떡볶이 존맛 존맛탱 야식 야식맛집 배달떡볶이 배민떡볶이 오늘 오늘은 소통 소통환영 일상 맞팔해요,"#배달가능, #부산, #동의대, #동서대, #떡볶이, #떡볶이맛집, #국물떡볶이, #분식, #분식맛집, #맛집스타그램, #맛집그램, #부산진구맛집, #개금맛집, #가야맛집, #주례맛집, #동의대맛집, #요기요떡볶이, #존맛, #존맛탱, #야식, #야식맛집, #배달떡볶이, #배민떡볶이, #오늘, #오늘은, #소통, #소통환영, #일상, #맞팔해요",14.0,0.001644350481559784,29
1640,eunhye.bunsik,천장채우기저것만 해놔도 깔끔한거같네 인테리어중은혜분식 포승은혜분식 포승분식떡볶이 김밥 튀김 순대 어묵 물떡 라면 수제분식집포승읍 포승맛집 포승맛집예약중commingsoon,"#인테리어중, #은혜분식, #포승은혜분식, #포승분식, #떡볶이, #김밥, #튀김, #순대, #어묵, #물떡, #라면, #수제분식집, #포승읍, #포승맛집, #포승맛집예약중, #commingsoon‼️",22.0,0.002583979328165375,16
1641,blessssuu,삼남매일상 방학하고 처음 하루종일 첫째와 집에 같이있었던 날 재밌고 즐겁게 보내고싶었는데화가 먼저나가고 학원보내놓고 미안한마음에 데리러가서떡볶이로 화해하기 얼집다녀온 쪼꼬미들은 그냥 파티 표현에 서툰 엄마라 미안해,#삼남매일상,20.0,0.002349072116513977,1
1642,ravie_ju,글쎄 왜 줄을 서는 걸까요  동성로 대구 떡볶이 대구떡볶이 중앙떡볶이 맛집아님주의,"#동성로, #대구, #떡볶이, #대구떡볶이, #중앙떡볶이, #맛집아님주의",12.0,0.0014094432699083862,6
1643,youngwon_222,청포도맘맛집 매콤분식달콤쥬스11002000재료 소진시 마감일요일 휴무추천 메뉴 및 소스 조합  떡꼬치 고추장 소스닭꼬치 데리야끼치즈문어꼬치 소스x,"#청포도맘_맛집, #매콤분식달콤쥬스☻11:00~20:00(재료",70.0,0.00822175240779892,2
1644,somvegan,이대 카우떡볶이비건 1인 세트혼자여야 주문 가능또 먹고 싶당 오랜만에 먹은 분식비건 채식 vegan govegan 나의비거니즘일기 카우떡볶이떡볶이 비건떡볶이,"#비건, #채식, #vegan, #govegan, #나의비거니즘일기, #카우떡볶이, #떡볶이, #비건떡볶이",70.0,0.00822175240779892,8
1645,hayangmom90,하나같이 다 맛있는 조합조카보러 와주신 이모님이랑 맛있는 행복맛있다 맛스타그램 먹스타 떡볶이 순대 연어회 닭강정 존맛 일상 데일리 조카바보 daily instafood instadaily food foodstagram,"#맛있다, #맛스타그램, #먹스타, #떡볶이, #순대, #연어회, #닭강정, #존맛, #일상, #데일리, #조카바보, #daily, #instafood, #instadaily, #food, #foodstagram",26.0,0.00305379375146817,16
1646,ywesg_,신전떡볶이 오랜만에 먹은 신전 떡볶이 예또먹 먹스타맞팔 먹스타스램 맛스타그램 떡볶이 신전김밥 스팸마요 모둠튀김 먹부림 순대 JMT,"#신전떡볶이, #예또먹🍠, #먹스타맞팔, #먹스타스램, #맛스타그램, #떡볶이, #신전김밥, #스팸마요, #모둠튀김, #먹부림, #순대, #JMT",63.0,0.007399577167019028,12
1647,rapokki_official,매운맛 까르보 짜장 카레4가지 모두 맛있어서그날그날 취향에 따라선택할 수 있는 라뽁이All four flavors are deliciousRappoki라뽁이 라볶이 까르보나라 떡볶이 치즈 간식 야식 맛스타그램 일러스트 와트레이딩 여행 lit litpoki ddeokbokki koreanfood litpoki rapokki            ,"#라뽁이, #라볶이, #까르보나라, #떡볶이, #치즈, #간식, #야식, #맛스타그램, #일러스트, #와트레이딩, #여행, #lit, #litpoki, #ddeokbokki, #koreanfood, #litpoki, #rapokki, #ラポキ, #トッポッキ, #韓国グルメ, #韓国料理, #うまい, #おいしい, #おうちごはん, #ラーメン, #美味しい, #カルボナーラ, #辛ダンドン, #レンチン",50.0,0.005872680291284942,29
1648,foodkerbell,ddaengginefood 이벤트당첨 이집 떡볶이 진짜 잘해요말그대로 땡기네 떡볶이 맞네용쫄깃한밀떡 고급 부산어묵이 들어있고 매콤 달달한 누구나 좋아할 맛이에요  저는 계란도 삶고 튀김도 사와서 같이 먹었어요떡볶이 튀김은 환상의 조합감칠맛이 장난아니여서 손이 계속가네영 조리 방법도 진짜 쉬워용 냄비에 물넣고 끓인다음 재료투하해서 보글보글 끓기만 하면 끝 세상 간편하고 맛있는 떡볶이다들 드셔보세요 땡기네떡볶이 떡볶이 떡볶이밀키트 밀떡볶이 밀떡 밀떡볶이맛집 떡볶이맛집 떡순이 떡볶이레시피 떡볶이그램 먹스타 먹스타맞팔,"#이벤트당첨, #땡기네떡볶이, #떡볶이, #떡볶이밀키트, #밀떡볶이, #밀떡, #밀떡볶이맛집, #떡볶이맛집, #떡순이, #떡볶이레시피, #떡볶이그램, #먹스타, #먹스타맞팔",70.0,0.00822175240779892,13
1649,e.l_127,저번에 만들어 먹은 떡볶이 개인적으로 국물 떡볶이보다 꾸덕 찐득한 떡볶이를 선호하는 편이에요양념이 잘 배인 쌀 떡에 튀김이랑 같이 먹으면맛이 있겐니 없겐니믿고 사 먹는 컬리 제품 광고 아님 광고 좀 주세요04 첫줄반사 좋반 좋아요 좋테 좋아요반사 선팔 맞팔 likeforlikes likesforlike fff followforfollowback followe 팔로미 팔로워 요리스타그램 집밥 요리 자취요리  자취생 자취밥상 자취스타그램 20살 쌀떡볶이 떡볶이 튀김,"#04, #첫줄반사, #좋반, #좋아요, #좋테, #좋아요반사, #선팔, #맞팔, #likeforlikes, #likesforlike, #fff, #followforfollowback, #followｍe, #팔로미, #팔로워, #요리스타그램, #집밥, #요리, #자취요리, #자취밥상, #자취스타그램, #20살, #쌀떡볶이, #떡볶이, #튀김",37.0,0.004345783415550857,25
1650,missm.ina,분식 먹었어요  아주 오랜만에 먹어보는 떡볶이,"#분식., #떡볶이",5.0,0.0005872680291284943,2
1651,okok5561,오천장 마무리하고 매장으로 날라와 택배 마무리했습니다오늘도 세남자떡볶이 찾아주셔서 감사해용  내일은 초곡장 입니다한주 힘내서 화이팅 할께용포항맛집 반조리떡볶이 밀키트전문 포항맛집포항스카이워크스페이스워크 송도맛집포항송도떡볶이,"#포항맛집, #반조리떡볶이, #밀키트전문, #포항맛집, #포항스카이워크, #스페이스워크, #송도맛집, #포항송도, #떡볶이",118.0,0.013859525487432465,9
1652,namnamchopchop,평촌사람이면 모두 안다는 그 평촌학원가 억떡볶이 떡볶이 시키면 튀김 도 서비스로 넣어주지요오 완전 옛날떡볶이 그맛 먹부림먹팔먹스타맞팔먹스타소통먹스타그램맞팔먹스타맞팔환영먹스타그램촵촵먹스타그램맛집추천맛집투어맛집탐방좋아요followlike맛집스타그램저녁점심저메추범계떡볶이맛집,"#평촌학원가, #억떡볶이, #떡볶이, #튀김, #맛집, #먹스타그램, #먹스타, #먹방, #먹부림, #일상, #데일리, #먹팔, #먹스타맞팔, #먹스타소통, #먹스타그램맞팔, #먹스타맞팔환영, #먹스타그램촵촵, #먹스타그램🐷, #맛집추천, #맛집투어, #맛집탐방, #좋아요, #follow, #like, #맛집스타그램, #저녁, #점심, #저메추, #범계, #떡볶이맛집",94.0,0.011040638947615693,30
1653,jungeunsee,미쓰뤼일주일 세번은 먹는듯떡볶이치즈떡볶이미쓰리떡볶이가루쟁이떡볶이소스일주일세번아직도쭉먹고있는중또해먹어야하나마늘꼭넣기다른안넣기애들은기겁,"#떡볶이, #치즈떡볶이, #미쓰리떡볶이, #가루쟁이, #떡볶이소스, #일주일세번, #아직도, #쭉, #먹고있는중, #또해먹어야하나, #마늘꼭넣기, #다른안넣기, #애들은기겁",70.0,0.00822175240779892,13
1654,hyelibob,오늘은 분식 집앞 순대트럭 아저씨 오디가써요  추억의 얌샘 얌샘김밥 참치김밥 떡볶이 오뎅탕 돈까스 라볶이 계란김밥 라돈김 먹스타그램 밥스타그램 맛스타그램 집밥 배달음식 맛이써,"#분식, #집앞, #순대트럭, #오디가써요, #추억의, #얌샘, #얌샘김밥, #참치김밥, #떡볶이, #오뎅탕, #돈까스, #라볶이, #계란김밥, #라돈김, #먹스타그램, #밥스타그램, #맛스타그램, #집밥, #배달음식, #맛이써",27.0,0.0031712473572938693,20
1655,momo_sangjeom,오늘은 집으로 도착하자 마자 매콤하게 고춧가루 조금 더 넣어서떡볶이 로 저녁 해결했어요  맵달을 원하실때는 베트남고춧가루 조금 넣고 끓이다마지막에 설탕 한스푼 넣고 졸여드세요오늘도 맛있게 만들어 먹었어요 매일먹어도질리지않아요소울푸드스토어팜 주문건은 내일 발송되며매장에도 매일 당일생산 떡으로조금씩 준비되어 있어요야식 만들어 드시고이번주 캠핑일정때도 맛있게 드세요  오늘도 모두 수고하셨어요모모상점,"#떡볶이, #매일먹어도질리지않아요😋, #소울푸드_____💜💛💜스토어팜, #야식, #모모상점⠀",70.0,0.00822175240779892,5
1656,mandu._.camper,떡볶이 캠핑요리 추천메뉴로 옛날떡볶이 전문점일란떡볶이 에서 보내주신 떡볶이밀키트매콤달콤 그 옛날 떡볶이 맛 그대로 물만 넣고 끓이면 뚝딱 완성짜지않고 강하지 않으면서 맛있는 포장마차에서 먹던 추억의 맛이에요만드는 방법도 너무너무 간단해요 떡볶이소스 1봉 떡어묵 1봉 물 종이컵 15컵 냄비에 모든 재료를 넣고 끓인다 팔팔 끓으면 중불로 5분간 졸인 후 먹는다 일란떡볶이 맛있게 먹는 꿀 팁 양배추 라면사리 를 넣어서 먹기 국물떡볶이가 아닌 쫄 떡볶이로 먹기 구매는  ilrantteokbokki 캠핑음식 밀키트 밀키트추천 제품제공 협찬 떡볶이맛집 떡볶이그램 캠핑 캠핑스타그램,"#떡볶이, #캠핑요리, #옛날떡볶이, #떡볶이밀키트매콤달콤, #일란떡볶이, #캠핑음식, #밀키트, #밀키트추천, #제품제공, #협찬, #떡볶이맛집, #떡볶이그램, #캠핑, #캠핑스타그램",712.0,0.08362696734789758,14
1657,728miyumiyu,        koreanfood homecooking 탕수육 김밥 잔치국수 떡볶이 홈쿡 점심 집밥 집밥기록,"#タンスユク, #キンパ, #チャンチグクス, #トッポッキ, #韓国料理, #趣味, #おうち韓国料理, #韓国ご飯, #koreanfood, #homecooking, #탕수육, #김밥, #잔치국수, #떡볶이, #홈쿡, #점심, #집밥, #집밥기록",36.0,0.004228329809725159,18
1658,7uung_,제주 추억의 분식서귀포 시장에사 냄새로 찾은 떡볶이집시장떡볶이 역시 존맛인데 김치전개별로,,47.0,0.005520319473807846,0
1659,peridot8816,처음 저녁 배달음식 떡볶이 거창 푸르지오,"#처음, #저녁, #배달음식, #떡볶이, #거창, #푸르지오",6.0,0.0007047216349541931,6
1660,mi_____seong,셋다 방학중 유치원 중학생 고등학생 아이 셋 모두 방학  간식 빨간맛 떡볶이 떡볶이맛집 엄마표 많이 먹으렴 ,"#유치원, #중학생, #고등학생, #아이, #셋, #모두, #방학, #😢, #간식, #빨간맛, #떡볶이, #떡볶이맛집, #엄마표, #많이, #먹으렴, #ㅎㅎ",16.0,0.0018792576932111817,16
1661,tomo_jjo_,오늘저녁빨간 떡볶이가 아직 힘든 둘째를 위해서 하얀 떡볶이로 크림떡볶이까르보나라떡볶이떡볶이떡볶이맛집우리집오늘뭐먹지 돌밥돌밥 메뉴기록용집밥홈쿡우리집식탁우리집밥상foodstagramhomecookingjjokitchen쪼주방쪼일기집밥홈샐러드pastatomatopastatomatopastarecipe,"#오늘저녁.빨간, #크림떡볶이, #까르보나라떡볶이, #떡볶이, #떡볶이맛집, #우리집.., #오늘뭐먹지, #돌밥돌밥🍚, #메뉴기록용, #집밥, #홈쿡, #우리집식탁, #우리집밥상, #foodstagram, #homecooking, #jjokitchen, #쪼주방, #쪼일기, #집밥, #홈샐러드, #pasta, #tomatopasta, #tomatopastarecipe",70.0,0.00822175240779892,23
1662,farmer.kim7,방학2일차 내맘대로떡볶이 애들이좋아하는떡볶이 오늘도 정신 없이 보내고 저녁으로 좋아하는거 다 넣고 떡볶이 만들었다애들이 잘 먹어서 좋다맛있게 먹어면 0칼로리,"#방학2일차, #내맘대로떡볶이, #애들이좋아하는, #떡볶이",12.0,0.0014094432699083862,4
1663,_yg.jjjj,서산맛집위치스팟즉석떡볶이떡볶이떡볶이맛집토핑추가필수라면사리계란스팸초밥김말이오징어튀김마무리는볶음밥서비스맛집저녁식사선팔맞팔선팔하면맞팔먹팔먹소통맛스타그램먹스타스램밥스타그램남자 둘이가서 냄비 코팅 다 벗겨질때까지영혼까지 끌어서 먹고 왔다이집떡볶이잘하네 ,"#서산맛집, #위치스팟, #즉석떡볶이, #떡볶이, #떡볶이맛집, #토핑추가필수, #라면사리, #계란, #🥚, #스팸초밥, #🍣, #김말이, #오징어튀김, #마무리는볶음밥, #서비스맛집, #저녁식사, #선팔, #맞팔, #선팔하면맞팔, #먹팔, #먹소통, #🤝, #맛스타그램, #먹스타스램, #밥스타그램, #🍚ㆍㆍ남자, #이집떡볶이잘하네, #👍",59.0,0.006929762743716233,28
1664,jinseohyeon7199,떡볶이어묵탕아빠가 떡볶이하고 엄마가 어묵탕,"#떡볶이, #어묵탕아빠가",5.0,0.0005872680291284943,2
1665,lovely_sihyun,강북구 수유동상호시장떡볶이 수유재래이장 아니고요수유중앙시장임미다삼우마트 내 위치꾸덕하고 달달한 양념이완죤 딱 추억의맛이라고쯔양이 다녀가서 더 유명해진 떡뽀끼집48년전통 시장떡볶이되겠음니다요떡볶이순대김밥오뎅만두계란시혀니수유시혀니떡볶이수유중앙시장떡볶이수유역맛집수유맛집수유중앙시장쯔양떡볶이옛날떡볶이추억의맛빨간맛분식,"#시장떡볶이, #떡볶이, #순대, #김밥, #오뎅, #만두, #계란, #시혀니_수유, #시혀니_떡볶이, #수유중앙시장떡볶이, #수유역맛집, #수유맛집, #수유중앙시장, #쯔양떡볶이, #옛날떡볶이, #추억의맛, #빨간맛, #분식",718.0,0.08433168898285177,18
1666,junhee1000,한양대 떡볶이 맛집 악어떡볶이에서 만든 밀키트2인분이라는 개인적으로 양이 좀 적은듯 하지만 오뎅은 실해서 만족근데 실제로 먹어본적이 없어서 비교가 안되네악어떡볶이 악어떡볶이밀키트 떡볶이 밀키트 가격에대비특별한건모르겠음 나쁘진않다 재구매는모르겠다,"#악어떡볶이, #악어떡볶이밀키트, #떡볶이, #밀키트, #가격에대비특별한건모르겠음, #나쁘진않다, #재구매는모르겠다",67.0,0.007869391590321823,7
1667,foodeat_lion,저녁 떡볶이 순대,"#저녁, #떡볶이, #순대",5.0,0.0005872680291284943,3
1668,jkhlove18,동대문 두산타워 밀리오레옆지하2층 푸드코트 안에 남도분식 두타몰점이 있습니다남도분식 두타몰점 두산타워점 푸드코트 두타 두산타워 두타음식공방 맛집 떡볶이 순대 튀김 김밥 상추튀김 프리미엄분식 동대문 중구 먹방 좋아요 좋반 반사 팔로우 맞팔 중구맛집 배민원,"#남도분식, #두타몰점, #두산타워점, #푸드코트, #두타, #두산타워, #두타음식공방, #맛집, #떡볶이, #순대, #튀김, #김밥, #상추튀김, #프리미엄분식, #동대문, #중구, #먹방, #좋아요, #좋반, #반사, #팔로우, #맞팔, #중구맛집, #배민원",70.0,0.00822175240779892,24
1669,rihonotabi,Vol18101823291010rihonotabiURL한국여행 Vol18가게의 간판을 보고 새우튀김만 파는줄 알았는데 오징어나 만두 김말이 오뎅 고로게등 이렇게 다양하게 판매중이었다특별한 레시피로 바삭하게 튀겨낸 맛좋은 새우튀김이였다  야장이 있어 니들이 분위기가 물씬 풍겨서 좋고 내부 인테리아도 너무 좋았다다음에 영중도에 갈 때도 꼭 가고 싶은 가게다 한국여행 해외여행 인천 영종도 왕새우튀김떡볶이한국어공부,"#旅行, #海外旅行, #韓国旅行, #旅行記, #韓国旅行記, #ソウル, #仁川, #永宗島, #永宗島ホットスポット, #永宗島観光スポット, #大海老天ぷら, #トッポッキ, #韓国オススメ, #旅ブログ, #韓国好きな人と繋がりたい, #韓国語勉強, #韓国語勉強中の人と繋がりたい, #旅行写真, #久しぶりの海外, #한국여행, #해외여행, #인천, #영종도, #왕새우튀김, #떡볶이, #한국어공부",89.0,0.010453370918487198,26
1670,hyunil.baik,단골집에서 대방어와 만두 떡볶이 순대를 사다가 소주한잔 했네요  이것저것 많이 사서 맛있게 먹기송년회월요일시작해변수산대방어대방어포장튀김만두왕만두떡볶이순대소주한잔하기월요일부터음주,"#송년회, #월요일시작, #해변수산대방어, #대방어포장, #튀김만두, #왕만두, #떡볶이, #순대, #소주한잔하기, #월요일부터음주",41.0,0.004815597838853653,10
1671,luv_pan_da,강릉 가는길에 들렀던 횡성 휴계소에서 점심강릉가는길 횡성휴게소 횡성맛집 휴계소먹방 닭꼬치 칠리덕 칠리덕핫도그 실속통감자 떡볶이 소떡소떡 떡볶이러버 일상 일상기록 먹방그램 먹방 먹스타그램 여행여행스타그램 여행기록,"#강릉가는길, #횡성휴게소, #횡성맛집, #휴계소먹방, #닭꼬치, #칠리덕, #칠리덕핫도그, #실속통감자, #떡볶이, #소떡소떡, #떡볶이러버♥️, #일상, #일상기록, #먹방그램, #먹방, #먹스타그램, #여행, #여행스타그램, #여행기록",13.0,0.001526896875734085,19
1672,xoxoafterglowxoxo,동계훈련 체력단련 거제시리틀야구단 떡볶이 피자 덕포해수욕장 하청야구장 해수욕장 거제 봄날씨오늘 떡볶이의 비밀을 알게 되었다내가 안 좋아해서 잘 안해줬는데떡볶이 엄청 좋아하니 종종 해줘야겠다매일매일 모래밭에서 뛰었으면 좋겠다 오리걸음도 같이,"#동계훈련, #체력단련, #거제시리틀야구단, #떡볶이, #피자, #덕포해수욕장, #하청야구장, #해수욕장, #거제, #봄날씨오늘",13.0,0.001526896875734085,10
1673,09._.eon,뭔가 간만에 요리해먹는 느낌이다집밥 요리 부대찌개 떡볶이 김장김치,"#집밥, #요리, #부대찌개, #떡볶이, #김장김치",23.0,0.002701432933991074,5
1674,shy_01093969868,삼삼떡볶이수월점두산위브 맞은편떡볶이 맛집떡볶이 드시러 오세용,"#삼삼떡볶이, #수월점, #두산위브, #떡볶이, #떡볶이",5.0,0.0005872680291284943,5
1675,haesolcenter,맛나는 저녁 시간 치즈 떡볶이 너무 맛있어요 건천해솔지역아동센터 건천해솔 건천 해솔 경북 경상북도 야간보호 복권기금위원회 경북공동모금회 공동모금회 후원 후원환영 초딩 중딩 경주 지역아동센터 아동센터 경주지역아동센터 떡볶이 치즈떡볶이 저녁 간식 냠냠 치즈,"#건천해솔지역아동센터, #건천해솔, #건천, #해솔, #경북, #경상북도, #야간보호, #복권기금위원회, #경북공동모금회, #공동모금회, #후원, #후원환영, #초딩, #중딩, #경주, #지역아동센터, #아동센터, #경주지역아동센터, #떡볶이, #치즈떡볶이, #저녁, #간식, #냠냠, #치즈",14.0,0.001644350481559784,24
1676,cil03184,일하다 쉬는시간에 사람들과 즐기는 떡볶이오목교 행복한백화점 쉬는시간엔 떡볶이 차돌떡볶이 청년다방 직장인 힐링타임 맛스타그램 먹스타그램,"#오목교, #행복한백화점, #쉬는시간엔, #떡볶이, #차돌떡볶이, #청년다방, #직장인, #힐링타임, #맛스타그램, #먹스타그램🍴",9.0,0.0010570824524312897,10
1677,lia.haus,어제자 저녁밥 항상 양조절 실패하는 룡투쁠 한우와 카레향 가득한 떡볶이맥주 한 잔까지 2인분기억해주세요홈스윗홈저녁밥월요일저녁한우떡볶이고기굽굽퇴근후퇴근후일상퇴근후한잔,"#2인분기억해주세요, #홈스윗홈, #저녁밥, #월요일저녁, #한우, #떡볶이, #고기굽굽, #퇴근후, #퇴근후일상, #퇴근후한잔",18.0,0.0021141649048625794,10
1678,seowoo309,디스커버리 익스페디션 여성 오리털 다운 패딩 점퍼 DADG92382디스커버리 리버시블 숏패딩겨울 아우터 추천구스다운 여성패딩날씨가 정말 엄청추워졌어요추워진 날씨에는 역시겨울 아우터 추천 아이템후끈후끈 따뜻한 패딩 빼놓을 수 없는데요리버시블 디자인으로 새롭게 나온디스커버리  패딩추워지자마자 바로 꺼내서 입어봤답니다동물 복지를 준수한RDS 인증을 받은 충전재를 사용디스커버리 패딩 디테일은 말해 뭐해하나하나 꼼꼼하게실용적이게 마무리되었는데요특히 생활 방수방풍 전부 다 해주는 소재를 사용해아웃도어의 기능적인 면모까지 갖췄어요상품 문의나 구매는 프로필 하단의 링크를 클릭 해주세요디스커버리패딩남성디스커버리패딩디스커버리숏패딩디스커버리롱패딩숏패딩패딩이 포스팅은 쿠팡 파트너스 활동의 일환으로 이에 따른 일정액의 수수료를 제공받습니다패션일상 데일리스타그램 좋아요반사 청담카페 부산카페 좋아요반사 명품신발 여수핫플 강남맛집추천 강남맛집 젤네일디자인 대구맘 신림네일 맛집탐방 팔로우늘리기 떡볶이 청담맛집 떡뻥 일상룩 셀카놀이 셀카쟁이,"#디스커버리패딩남성, #디스커버리패딩, #디스커버리숏패딩, #디스커버리롱패딩, #숏패딩, #패딩.이, #패션, #일상, #데일리스타그램, #좋아요반사, #청담카페, #부산카페, #좋아요반사, #명품신발, #여수핫플, #강남맛집추천, #강남맛집, #젤네일디자인, #대구맘, #신림네일, #맛집탐방, #팔로우늘리기, #떡볶이, #청담맛집, #떡뻥, #일상룩, #셀카놀이, #셀카쟁이",3.0,0.00035236081747709656,28
1679,l_j_h_j_y,20221226스키장 지산스키장 지산포레스트 맘스터치순대국떡볶이 스노우보드 왕초보 보린이,"#지산스키장, #지산포레스트, #맘스터치, #순대국, #떡볶이, #스노우보드, #왕초보, #보린이",7.0,0.000822175240779892,8
1680,foomo__,한 번만 먹은 사람은 없다는 전설의 왕김말이 메모하세요가산에서 모르는 사람이 없는 왕김말이 맛집니다 녹진한 떡볶이 소스에 버무려진 왕김말이가 예술이다안 먹어본 사람은 있어도 한 번만 먹은 사람은 없다는 전설의 왕김말이이다사이즈는 거의 김밥 한 줄 사이즈이다 한 줄만 먹어도 배가 부르다소스가 아까우면 어묵 주문해서 한 개씩 비벼먹다보면 어묵꼬치가 많이 쌓이게된다 가디 직장러들 퇴근길에 참을 수 없는 비주얼이다 가디역 왕김말이 맛집 메모완료  왕길말이랑떡볶이 서울 금천구 벚꽃로 278 롯데팩토리아울렛 주차장입구 김말이 3500원 가디역맛집 가디맛집 가산디지털단지맛집 가산디지털단지역맛집 구디맛집 구디역맛집 구로디지털단지맛집 구로디지털단지역맛집 길거리음식 가산맛집 가산동맛집추천 가산동맛집 떡볶이 김말이 koreanfood koreanstreetfood kfood foodporn foodpics,"#왕길말이랑떡볶이✒, #가디역맛집, #가디맛집, #가산디지털단지맛집, #가산디지털단지역맛집, #구디맛집, #구디역맛집, #구로디지털단지맛집, #구로디지털단지역맛집, #길거리음식, #가산맛집, #가산동맛집추천, #가산동맛집, #떡볶이, #김말이, #koreanfood, #koreanstreetfood, #kfood, #foodporn, #foodpics",425.0,0.04991778247592201,20
1681,ah_reum84,떡볶이 해달라고 했는데퇴근후 집에 오니 똭역쉬신랑이 최고임요럴땐 ,"#떡볶이, #퇴근후, #집에, #똭~!!!, #역쉬...., #신랑이, #최고임..., #요럴땐",70.0,0.00822175240779892,8
1682,momo_peachring,막둥이랑 떡볶이 만들기 요리 좋아하는 둥이열심히 썰고 맛도 보고 이젠 나보다 더 잘할듯꼬마요리사 떡볶이 귀요미요리사,"#꼬마요리사, #떡볶이, #귀요미요리사",16.0,0.0018792576932111817,3
1683,bonneterre_brown_rice_cake,20230110화요일 현미볼떡야채볶음 떡볶이 비건떡볶이채식떡볶이현미떡볶이 홉차 와 함께  홉차는 hopfarmbrewer그리운 작은부엌 vegansmallkitchen 의 현미떡야채볶음을 몇일전부터 만들어 먹어야지    하다가 오늘 드뎌 만들어 먹었어요결론 매우 맛있어요 이정도는 되어야 떡볶이가 진리이지않을까싶습니다 하하하 틈을 내지 못해 작은부엌 떡볶이를 머릿속에서만 여러번 시뮬레이션 했던거라 처음이 아닌양  재밌게 만들었지뭡니까  소근소근  제주도 조천읍 선흘리 작은부엌에 가시면 이 떡볶이 꼭 드셔야 합니다  아니 이 떡볶이 드시러 선흘 작은부엌 가셔야 합니다즐거운 저녁 되세요  본떼르 유기농 현미볼떡 3알  33g 정도의 현미볼떡은 자연해동후 토핑   스틱떡을 어제 선물받아서 포장할때 남아 현미볼떡 3알만 포션해놓은거 사용   더불어농원 권태옥 농부님이 주신 2줄 얇은 가래떡 따딱하게 굳은 85g은 약7분 약불에서 마지막에 졸여줌 고추장은 평소  인산가 죽염 고추장 파주 구본일 인절미고추장 어제 콩항아리 고추장을 가지고 있고 오늘 사용한 고추장은  파주 구본일 인절미 고추장 사용 약간의 경쾌한 맛을 위해 감칠맛 좋은 청양고춧가루를 적절한 타이밍과 조리법으로 사용,"#현미볼떡야채볶음, #떡볶이, #비건떡볶이, #채식떡볶이, #현미떡볶이, #홉차, #본떼르, #유기농, #현미볼떡",42.0,0.004933051444679351,9
1684,0.0_aeng,안녕하세요  앵떡볶이 입니다언제나 간식타임은 항상 즐거운거같네요 커피는 먹어도 먹어도 질리지않아요 카페인 보충하고 오늘도 열일하로 갑니다Ps언제나 앵떡은 열려있는거 알고 계시죠 언제든 다양한 몌뉴로 기다리고있으니 편하게 오시면 됩니다 그럼 또 만나요  떡볶이 맛집 대구맛집 대구북구맛집 경북대학교 경대 경대맛집 앵떡 앵떡볶이 국물떡볶이 초코떡볶이 로제떡볶이 바질떡볶이 대구배달맛집 경대배달맛집 먹스타그램 먹방 food 떡볶이그램,"#떡볶이, #맛집, #대구맛집, #대구북구맛집, #경북대학교, #경대, #경대맛집, #앵떡, #앵떡볶이, #국물떡볶이, #초코떡볶이, #로제떡볶이, #바질떡볶이, #대구배달맛집, #경대배달맛집, #먹스타그램, #먹방, #food, #떡볶이그램",31.0,0.0036410617805966647,19
1685,yu_muks,제품제공 매콤달콤 떡볶이에 치즈까지 가득하면 맛없없낭만부부 치즈몽땅떡볶이 어릴 때 분식집에서 먹던 매콤달콤소스라 일단 합격 쫜득한 떡은 떡반 치즈반이라 얼마나 맛있게요노란떡은 체다치즈 흰떡은 모짜렐라치즈게다가 15일 내 도정한 햅쌀 당면 가득 들어 있는 만두까지 들어 있어요최고시다 저는 곱창까지 구워서 같이 먹었는데 조합 진짜 미쳤더라구요어떤 것과도 잘 어울릴 것 같아요소스랑 치즈떡 따로 구매할 수 있어서 장바구니에 열심히 담는 중이에요 떡볶이 좋아하시는 분들에게 완전 추천치즈떡 떡볶이떡 구워먹는떡 간식떡 치즈가래떡 냉동떡 낭만부부 메밀꽃피는항아리,"#제품제공, #치즈떡, #떡볶이떡, #구워먹는떡, #간식떡, #치즈가래떡, #냉동떡, #낭만부부, #메밀꽃피는항아리",138.0,0.016208597603946443,9
1686,sudhdidoddjd,육상부떡볶이,#떡볶이,7.0,0.000822175240779892,1
1687,goni1215,연남동 떡볶이 맛집 홍쌤떡볶이 일상스타그램,"#연남동, #떡볶이, #맛집, #홍쌤떡볶이, #일상스타그램",70.0,0.00822175240779892,5
