,0,1,2,3
459,mim_mumim,요기 짱듀아멍멍🐾♥️#제부도 #오솔길 #강아지운동장 #제부도카페 #콩별 #콩이 #별이 #🐶#크로플 #크로플맛집 #애견동반카페,"['#제부도', '#오솔길', '#강아지운동장', '#제부도카페', '#콩별', '#콩이', '#별이', '#🐶', '#크로플', '#크로플맛집', '#애견동반카페']",66
460,97h._.gap,제주 먹거리!#제주 #제주도 #제주도여행 #제주여행 #제주맛집 #제주카페 #먹스타그램#고기국수 #돔베고기 #흑돼지육전 #먹돌 #동백빵#크로플 #입에서살살녹아 #너븐#한라산녹차케이크 #바훔쿠헨 #녹차와플오프레도 #한라봉오프레도 #오설록티뮤지엄#차돌짬뽕 #통오징어뿔소라짬뽕#쿠키 #수제쿠키 #베이커리 겸 #소품샵 #꼬망 #소품샵투어 #사리 #sari,"['#제주', '#제주도', '#제주도여행', '#제주여행', '#제주맛집', '#제주카페', '#먹스타그램', '#고기국수', '#돔베고기', '#흑돼지육전', '#먹돌', '#동백빵', '#크로플', '#입에서살살녹아', '#너븐', '#한라산녹차케이크', '#바훔쿠헨', '#녹차와플오프레도', '#한라봉오프레도', '#오설록티뮤지엄', '#차돌짬뽕', '#통오징어뿔소라짬뽕', '#쿠키', '#수제쿠키', '#베이커리', '#소품샵', '#꼬망', '#소품샵투어', '#사리', '#sari']",17
461,2velymom,#울산카페평일이라 그런지 사람도 없고 분위기도 좋고 무엇보다 크로플이 빠작하니 너무 맛있었네#울산카페추천 #울산삼산맛집 #울산삼산카페 #삼산카페 #푸푸커피 #삼산크로플 #크로플맛집 #울산맛집 #좋아요 #크로플 #맛있네 #크로플추천 #울산크로플 #울산커피 #울산카페투어,"['#울산카페평일이라', '#울산카페추천', '#울산삼산맛집', '#울산삼산카페', '#삼산카페', '#푸푸커피', '#삼산크로플', '#크로플맛집', '#울산맛집', '#좋아요', '#크로플', '#맛있네', '#크로플추천', '#울산크로플', '#울산커피', '#울산카페투어']",66
462,yupeony5,#クロッフル #크로플 #croffle #ラベンダー #라벤더 #lavender #라벤더카페 #韓国カフェ #koreacafe #카페투어 #カフェスタグラム #카페스타그램 #cafestagram,"['#クロッフル', '#크로플', '#croffle', '#ラベンダー', '#라벤더', '#lavender', '#라벤더카페', '#韓国カフェ', '#koreacafe', '#카페투어', '#カフェスタグラム', '#카페스타그램', '#cafestagram']",27
463,croffle_mountain01,"💛🍎애플시나몬🍎💛상콤달콤한 크로플 want it 하시는 분들,, 애플시나몬으로 달려🥰진쨔 제 숨은 원픽인뎅 많이 안알이주셔서 가끔 요거 찾아주시면 눙물나게 반가버요...ㅋㅋㅋㅋ🥹 앞으로는 이거 많이 먹어보기로 약속 해요🔥#애플시나몬크로플 #실패없는 #존맛탱 #크로플 #야식추천 #간식추천⭐️크마는 주문이 들어오는 즉시 조리를 시작합니다! (시간이 조금 걸릴 수 있는점 양해 부탁드립니다😱)⭐️영업시간: 월-금 14:00-24:00   토 10:00-15:00⭐️배달&포장 전문점⭐️단체주문환영(단체주문은 디엠혹은 매장 전화를 통해 2-3일 전에 문의 주세요!) 단체 배달 가능💚⭐️크로플 예약 가능⭐️매장전화: 042-533-9133⭐️매일 직접 만드는 생크림과 크림무스로 더 신선하고 맛있는 크로플을 만드는 크로플 마운틴입니다!","['#애플시나몬크로플', '#실패없는', '#존맛탱', '#크로플', '#야식추천', '#간식추천⭐️크마는']",30
464,docoffee_do,.요즘 많은분들이 매장 너무 예쁘다고 해주세요🙈따뜻한 말 한마디가 얼마나 감사한지 몰라요오늘 하루도 수고 많으셨어요🤍..#좋은밤되세요#오늘도 방문해주셔서 감사합니다☺️#두커피 #docoffee #평내동 #호평동 #평내호평 #카페 #커피 #평내카페 #호평카페 #평내호평카페 #테라스 #테라스카페 #분위기좋은카페 #2층카페 #디저트 #크로플 #coffee #남양주카페 #카페추천 #남양주카페추천 #케이크 #마카롱 #원두 #cake #follow #lfl #likelike,"['#좋은밤되세요', '#오늘도', '#두커피', '#docoffee', '#평내동', '#호평동', '#평내호평', '#카페', '#커피', '#평내카페', '#호평카페', '#평내호평카페', '#테라스', '#테라스카페', '#분위기좋은카페', '#2층카페', '#디저트', '#크로플', '#coffee', '#남양주카페', '#카페추천', '#남양주카페추천', '#케이크', '#마카롱', '#원두', '#cake', '#follow', '#lfl', '#likelike']",63
465,return02,.눈장고🏕..#장박일상 #눈장고 #과메기 #닭갈비 #크로플 #시온양봉 #삽겹살 #오늘도 #캠핑기록 #후지필름 #후지피플 #XT2 #캠핑,"['#장박일상', '#눈장고', '#과메기', '#닭갈비', '#크로플', '#시온양봉', '#삽겹살', '#오늘도', '#캠핑기록', '#후지필름', '#후지피플', '#XT2', '#캠핑']",35
466,croiffleduck_anyang,더욱 정성을다해 만들겠습니다^^♡#안양 #맛집 #만안구#디저트 #간식#야식 #디저트#크로플#안양크로플 #와플 #크로플맛집 #크로플덕안양연성대점 #연성대 #안양맛집 #만안구맛집 #크로플맛집 #연성대맛집 #안양3동맛집#넌크로플먹을때가젤이뻐#우리가직접배달,"['#안양', '#맛집', '#만안구', '#디저트', '#간식', '#야식', '#디저트', '#크로플', '#안양크로플', '#와플', '#크로플맛집', '#크로플덕안양연성대점', '#연성대', '#안양맛집', '#만안구맛집', '#크로플맛집', '#연성대맛집', '#안양3동맛집', '#넌크로플먹을때가젤이뻐', '#우리가직접배달']",17
467,moruc_haeridan_,#repost Come in Moruc haeridan 🖤모루씨 해리단길점에서 커피를 드시면 작은 선물을 드리고 있습니다 !.!궁금하신 분들은 언제든지편하게 들려주세요 💕일상 속의 작은 행복을 전달합니다 - Cafe Moruc Haeridan,['#repost'],33
468,croiffleduck_anyang,#안양 #맛집 #만안구 #안양동 #디저트 #간식#야식 #디저트맛집 #디저트카페 #치팅데이#믿고먹는 #크로플#안양크로플 #만안구크로플#크로플 #와플 #크로플맛집 #크로플전문점 #크로플덕안양연성대점 #연성대 #안양맛집 #만안구맛집 #크로플맛집 #연성대맛집 #안양3동맛집#넌크로플먹을때가젤이뻐#배민1보다배민이더빠름#배민쿠팡요기요보다전화로주문하는게젤빠름#왜냐믄 #우리가 #직접배달,"['#안양', '#맛집', '#만안구', '#안양동', '#디저트', '#간식', '#야식', '#디저트맛집', '#디저트카페', '#치팅데이', '#믿고먹는', '#크로플', '#안양크로플', '#만안구크로플', '#크로플', '#와플', '#크로플맛집', '#크로플전문점', '#크로플덕안양연성대점', '#연성대', '#안양맛집', '#만안구맛집', '#크로플맛집', '#연성대맛집', '#안양3동맛집', '#넌크로플먹을때가젤이뻐', '#배민1보다배민이더빠름', '#배민쿠팡요기요보다전화로주문하는게젤빠름', '#왜냐믄', '#우리가', '#직접배달']",20
469,hagihong97,#대구#휴식#인생#여행#산책#음식#커피#아메리카노#크로플#대구북구#정카페오늘 직접 만들어본 아이스 아메리카노,"['#대구', '#휴식', '#인생', '#여행', '#산책', '#음식', '#커피', '#아메리카노', '#크로플', '#대구북구', '#정카페오늘']",10
470,sohyeoung0227,동두천 크로플 맛집 🥐#동두천 #크로플 #노스커피,"['#동두천', '#크로플', '#노스커피']",8
471,awaseroi,달달하구 맛있는아이스크림 크로플~♡#크로플 #아이스크림크로플 #아이스크림,"['#크로플', '#아이스크림크로플', '#아이스크림']",0
472,bokd.dung22,💙 D+295기분 왕 좋은 윤주누찡😍갈수록 애교넘치는 아들😘크로플먹고싶다는 아빠..급 카페 나들이ㅎㅎ🤭낯설어서 울다가 떡뻥먹으며적응한 아들💛💙❤️#9개월아기#애교넘치는아들#이빨6개째올라오는중#침질질💦#크로플#카페나들이#떡뻥사랑꾼💕,"['#9개월아기', '#애교넘치는아들', '#이빨6개째올라오는중', '#침질질💦', '#크로플', '#카페나들이', '#떡뻥사랑꾼💕']",24
473,no_hyeme,크로플 맛집🥐✨,[],35
474,cafe_mettle,-내일부터 판매하는 #베리베리컵케이크 ‼️🧁❣️마치 만화나 영화에 나올법한 비주얼인 이 컵케이크는 마스카포네치즈와 생크림을 휘핑해 윤기나면서도 달콤하고 꾸덕한 식감을 자랑하며! 반을 가르면 딸기필링이 가득하다는 사실!🤭 은은한 바닐라 풍미의 폭신한 컵케이크 가장 위에는 빨갛고 달콤한 딸기를 선별하여 올린답니다!🍓👍🏻예쁘고 맛도 좋은 #베리베리 #컵케이크 를 드셔보세요!😋(tmi 노보정 노필터여도 예쁜 색감❣️❣️),"['#베리베리컵케이크', '#베리베리', '#컵케이크']",17
475,yeony_muksta,"[크로플과자] 크로플이 과자로 나왔다구~?이거 맛있음 ෆ⸒⸒⸜( ˶'ᵕ'˶)⸝봉지를 뜯으면 달달한 냄새가 확 나는데메이플콘 과자 아시나요? 딱 그 냄새! 근데 맛이랑 식감은 달라요 요거는 완전 바삭바삭 파사삭 -♥️식감 너무 좋음!! 식감은 부드럽고 가볍지만 맛은 풍미 가득🥺버터+캬라멜 맛이고 먹을수록 크로플 맛이 느껴져요달달하니 맛있답니당 생크림이랑도 조합 좋을듯🫶🏻✍🏻 한봉지에 칼로리 264kcal 엄청 착하죠 대박 ❤︎• 편의점, 마트에서 구매 가능• 가격 1,500원@crownsns  -#여니간식#CU #크라운 #크라운제과 #크로플과자 #크로플#과자추천 #과자 #과자리뷰 #스낵 #snack #croffle","['#여니간식', '#CU', '#크라운', '#크라운제과', '#크로플과자', '#크로플', '#과자추천', '#과자', '#과자리뷰', '#스낵', '#snack', '#croffle']",279
476,stand__dy,오더데 크로플은 사랑이야🥺❤️,[],36
477,3_kyun,#end_to_and 🙌,['#end_to_and'],66
478,goheungnokdongjeom,"감사합니다. 🙏내일도, 매장에서. 그리고, 저녁시간 배달로 만나뵈어요. 🙆‍♂️🙋‍♂️🙏",[],29
479,soi._.nae,이유없이 쳐질 때는 당당 다라당이 쵝오😘,[],32
480,yumii._lqqq,.⁡oreoとlotusのクロッフル　🥐✨🤍⁡#offoff#福岡カフェ#大名カフェ⁡⁡⁡,"['#offoff', '#福岡カフェ', '#大名カフェ\u2061\u2061\u2061']",69
481,2moon_coffee,"#이문커피아메+스콘 조합,,얼마나 맛있게요ദ്ദി⑉꒦ິ^꒦ິ⑉)겉바속촉 스콘 드시러 놀러오세용♥︎",['#이문커피아메+스콘'],17
482,croffeeang003,"⠀⠀드디어 오늘 , 오픈 했습니다 - !첫 날이라 주문이 없을줄 알았는데생각보다 엄청 많아서 열심히 만들었어요 - !감사합니다 :)⠀⠀⠀#화성카페 #향남카페 #향남맛집 #향남카페맛집 #크로플 #향남1지구맛집 #향남2지구 #카페 #카페맛집 #사장님은 #혼돈의카오스 #정신없는하루 #그래도 #감사합니다","['#화성카페', '#향남카페', '#향남맛집', '#향남카페맛집', '#크로플', '#향남1지구맛집', '#향남2지구', '#카페', '#카페맛집', '#사장님은', '#혼돈의카오스', '#정신없는하루', '#그래도', '#감사합니다']",7
483,beokay.cafe,안녕하세요 BE OKAY 입니다.1월10일(화) 공사로 인하여 오픈을 하지 않습니다!참고해주세요!!아마 하루정도 걸리는 공사인데 진행상 수요일까지 진행될 수도 있기때문에 바로 공지 하겠습니다!,[],31
484,kong_ddomuk,"#크로플팩토리📍 고성동2가 112-3  + 배달, 포장 전문점 !!대구살이 n년차 ,, 드뎌 크로플 맛집을 찾았슴다🥹🫶🏻솔직히 배달이라 큰 기대 안했는데, 토핑 진짜 혜자고 .. 메뉴 종류도 많고 .. 죤맛입니다. 당충전하기에 딱 ,, 2번째 사진 보면 알겠지만, 브라운 치즈 한가득 올려주는 곳 흔치 않거등요 🤤브라운 치즈 크로플 + 아이스크림 추가하면 단짠단짠 조합으로 극락 가눙 ㅋㅋㅎ(사쟝님 ,, 적게 일하고 많이 버세요 ,, 🤍)첫번째 사진은 미니 크로플 세트인데, 다양한 맛 먹고 싶을 때 굿 ! 배민에서 #크로플팩토리 검색해서 다덜 주문해보시길 바라요 ! 콩평점: 🥕🥕🥕🥕🥕#콩또먹#대구맛집#대구카페#대구핫플#배달맛집#디저트맛집#대구크로플#크로플맛집","['#크로플팩토리📍', '#크로플팩토리', '#콩또먹', '#대구맛집', '#대구카페', '#대구핫플', '#배달맛집', '#디저트맛집', '#대구크로플', '#크로플맛집']",8
485,risusehdtod_,#을지로 갬성 어렵다.......#감성 #을지로카페 #크로플 #21 #좋아요,"['#을지로', '#감성', '#을지로카페', '#크로플', '#21', '#좋아요']",66
486,_wondervoc,#수다 #커피회동#텐퍼센트장유무계점 #텐퍼센트커피 #커피스타그램 #카페인은필수영양소 #크로플 #얼죽아,"['#수다', '#커피회동', '#텐퍼센트장유무계점', '#텐퍼센트커피', '#커피스타그램', '#카페인은필수영양소', '#크로플', '#얼죽아']",63
487,seulzi._.b,내가 만든 쿠키~ 아니구 @walkwy_b_ia  만들어준 크로플.............#스르르 #의정부카페 #크로플 #카페 #srr #cafesrr #아이스크림크로플 #크로플맛집 #크로플카페 #와인카페 #카페앤펍 #눈오는날 #분좋카,"['#스르르', '#의정부카페', '#크로플', '#카페', '#srr', '#cafesrr', '#아이스크림크로플', '#크로플맛집', '#크로플카페', '#와인카페', '#카페앤펍', '#눈오는날', '#분좋카']",39
488,koosket_in_the_croffle,오늘의 구스켓 ✨🤍구스켓 인 더 크로플 하양점 오픈을 많은  고객님들께서 기다려주셨습니당 ! 🥳그래서 오늘 ! 감사한 마음을 담아 가오픈 소식을 가져왔습니다 ~꼼꼼하게 준비하고 있으니 기대 많이 해주세요 :) 금방 찾아뵐게요 ♥오늘도 구스켓은 활짝 열려있답니다 늘 감사합니다 ✨✔️가오픈 1월 16일 월요일📍경북 경산시 하양읍 금송로 2-1,[],12
489,yesb__,아니 여기 맛 없다면서요.. 짱맛인데;;,[],66
490,79founyard_jochiwon,.79파운야드 조치원점 이벤트 진행 중!!!!!.✔️세트메뉴 할인 이벤트.✔️ 12~18시 커피 전 메뉴테이크 아웃시 1잔당 천원할인..방문하셔서 할인혜택받고 맛난 커피와 크로플 드시고 가세용💙..▪️79파운야드 조치원점▪️,[],10
491,hikari_254,.🍓.#일상 #일상스타그램 #데일리 #데일리룩 #데일리그램 #카페 #카페스타그램 #케이크 #맛집 #맛스타그램 #인친황영 #좋아요반사 #좋아요태러 #맜있다 #맞팔 #먹스타그램🍴 #카페추천 #커피 #카페라떼 #크로플 #크로플맛집 #크로플🥐 #딸기 #딸기🍓,"['#일상', '#일상스타그램', '#데일리', '#데일리룩', '#데일리그램', '#카페', '#카페스타그램', '#케이크', '#맛집', '#맛스타그램', '#인친황영', '#좋아요반사', '#좋아요태러', '#맜있다', '#맞팔', '#먹스타그램🍴', '#카페추천', '#커피', '#카페라떼', '#크로플', '#크로플맛집', '#크로플🥐', '#딸기', '#딸기🍓']",17
492,xmyohinx,"힙지로카페~~~ 안올릴수가없네❤️ = 딸기크림라떼에 블랙벨벳크로플 = ❤️.딸기x크림x초코x초코 = 행복 😋🥰😋🥰.아직 연말 분위기 물씬 나는 #을지로베로나나만모르는곳이었던듯...?..오는길이 좀 혼란스러운데 의심하지말것지도와 자신을 믿으세요 간판이 없습니다,, ..#을지로카페 #크로플 #디저트맛집","['#을지로베로나나만모르는곳이었던듯...?..오는길이', '#을지로카페', '#크로플', '#디저트맛집']",10
493,koosket_in_the_croffle_hayang,.구스켓 인 더 크로플 하양점 드디어 시작합니다🧡가오픈일은 ‘1월16일 월요일’ 입니다🫶🏻당연히‼️ 이벤트도 준비해두었어용🥐☕️오픈전까지 준비 열심히해서 오픈할게요!😍기다리고 있겠습니다🫶🏻 꼭 꼭 찾아와주셔요🧡🧡🧡📍1월 16일 월요일 가오픈📍경북 경산시 하양읍 금송로2-1,[],64
494,cafe__dino,,[],13
495,79founyard_jamsilsaenae,"#79파운야드 #79파운야드잠실새내 #잠실새내카페#크로플 #크로플맛집 #크로플케이크겨울시즌 메뉴출시가 출시되었습니다! -2단 딸기크로플케익(플레인, 초코)-3단 딸기크로플케익(플레인, 초코)HAPPY NEW YEAR with FOUNYARD","['#79파운야드', '#79파운야드잠실새내', '#잠실새내카페', '#크로플', '#크로플맛집', '#크로플케이크겨울시즌']",8
496,eating_nia,검은토끼의해 기념 까만흑임자라떼랑 크로플🖤아이스크림얹어져있는 크로플이 쵝오..🍧,[],32
497,immigration_tae_,🍩..........#군대 #외박 #외박중 #강남 #강남카페 #강남역카페 #강남노티드 #강남노티드도넛 #강남카카오 #강남카카오프렌즈샵 #노티드도넛 #노티드 #우유생크림도넛 #스트로베리크림도넛 #레몬슈거도넛 #크로플 #도넛맛집 #도넛,"['#군대', '#외박', '#외박중', '#강남', '#강남카페', '#강남역카페', '#강남노티드', '#강남노티드도넛', '#강남카카오', '#강남카카오프렌즈샵', '#노티드도넛', '#노티드', '#우유생크림도넛', '#스트로베리크림도넛', '#레몬슈거도넛', '#크로플', '#도넛맛집', '#도넛']",48
498,axnne_._,2022. 12. 31 💫사촌언니량 동성로😝#대구동성로 #크로플 #크리스마스 #데이트 #언니고마워 #온니사랑햄 #담엔내차롄가 #ㄷㄷㄷ #문방구가쟈ㅋ #2022년의마지막날을언니랑 #마라탕먹고싳다 #담엔가서믁자 #고먀미 #윈터 #고양이 #집사 #cute #lovely #Daegu #앗츄,"['#대구동성로', '#크로플', '#크리스마스', '#데이트', '#언니고마워', '#온니사랑햄', '#담엔내차롄가', '#ㄷㄷㄷ', '#문방구가쟈ㅋ', '#2022년의마지막날을언니랑', '#마라탕먹고싳다', '#담엔가서믁자', '#고먀미', '#윈터', '#고양이', '#집사', '#cute', '#lovely', '#Daegu', '#앗츄']",9
499,__haebo,".지난번에 자리가 없어서 포기했던 버트🧱월요일은 조용하겠지..싶었는데, 월요일도 바글바글🤣그래도 자리가 있어서 도장깨기 성공🙆‍♀️🥐",[],67
500,duji_91_shop,"#첫줄 #안녕요즘 붕어빵 파는 곳을 찾기 너무 어려우시죠 ㅠㅠ 어쩌다 붕세권이라는 단어도 나타났네요 😂하지만 집안에서 붕어빵 샌드위치 와플을 모두 만들수 있는 만능 와플기기를 소개드립니다!! 붕어빵 파는 곳을 가지 않아도 집에서 따뜻하게 만들어 맛있게 드실수 있습니다. 🫡또한 붕어빵뿐만 아니라 밥을 넣으면 누룽지, 밀가루반죽을 넣으면 크로플도 완성 됩니다 😘프로필 링크 클릭시 바로 구매 가능합니다❤️#두지의잡화점 #스마트스토어 #와플기계 #와플메이커 #붕어빵 #붕세권 #샌드위치 #아이들간식 #간단간식 #크로플 #아이간식 #누룽지 #겨울간식","['#첫줄', '#안녕요즘', '#두지의잡화점', '#스마트스토어', '#와플기계', '#와플메이커', '#붕어빵', '#붕세권', '#샌드위치', '#아이들간식', '#간단간식', '#크로플', '#아이간식', '#누룽지', '#겨울간식']",8
501,gongha_cafe,정말 진한 다크초코라떼🍫🍬🍩🍪🍭오늘도 10시까지 활짝 열려있습니다 :-),[],16
502,shineluv1004,쉬는 날....#대구 #동대구역커피 #동대구역 #커피 #donotdisturb #아메리카노 #브라운치즈크로플 #크로플 #QT #셀카 #설정샷 #월요일 #휴일 #맛집 #여행 #무계획여행 #어려워,"['#대구', '#동대구역커피', '#동대구역', '#커피', '#donotdisturb', '#아메리카노', '#브라운치즈크로플', '#크로플', '#QT', '#셀카', '#설정샷', '#월요일', '#휴일', '#맛집', '#여행', '#무계획여행', '#어려워']",43
503,simmansu0820,페트라☕️와플 맛잇당😋#페트라 #청주페트라 #아아 #로투슈페너 #크로플 #청주 #청주맛집 #청주카페 #먹스타그램 #카페스타그램 #먹방,"['#페트라', '#청주페트라', '#아아', '#로투슈페너', '#크로플', '#청주', '#청주맛집', '#청주카페', '#먹스타그램', '#카페스타그램', '#먹방']",21
504,cafedeliv,쿠와왕 입이 떡 벌어지는 홈메이드샌드위치😋월요일은 특히나 많이 찾아주시는거 같아용취향타지않는 기본중에 기본이지만 최고의맛이랍니당!,[],37
505,cafe_forest.gomgom,아잇참🥰🍓 감사한 리뷰🍓🍓🍓🍓,[],25
506,say_ah83,-09 Jan 2023-2023년 01월 09일겨울은 딸기의 계절겨울조아 딸기조아 와플조아분위기까지 참 좋당 ㅎㅁㅎ스코틀랜드 같으면서싱가포르 같은 곳이 있으면#겨울 #겨울조아 #딸기 #딸기쉐이크 #크로플#winter #winterperson #strawberry #croffle,"['#겨울', '#겨울조아', '#딸기', '#딸기쉐이크', '#크로플', '#winter', '#winterperson', '#strawberry', '#croffle']",63
507,esoul_food,"⠀크로플 맛집인데 고양이를 곁들인⠀고양이들이 자유롭게 다니는 곳이다고양이만을 위한 장소도 따로 있다고양이가 너무 귀엽다⠀따뜻한 실내뿐만 아니라 다락 공간과불멍이 가능한 넓은 야외 공간도 있다⠀보드 게임과 스케치북, 색연필 등을자유롭게 사용할 수 있고유명 만화책과 소설책이 준비되어 있다⠀크로플이 정말 맛있다가격은 저렴한데 바닐라 아이스크림과브라운 치즈가 많이 올라가있다⠀치즈 케이크, 베이글, 소금빵 등 다양한 베이커리와커피와 차, 쉐이크, 에이드 등 다양한 음료가 있다⠀📍샤를몽탁📍대전 동구 회남로 162-27📍플레이팅 크로플 6,900 /아이스 아메리카노 5,500",[],66
508,gelatoroffle,"•젤라또로플•저희 젤라또로플에서는젤라또 포장용기가 아주 특별한데요 〰️EPP소재(100% 재활용이 가능한 친환경소재)로만든 것으로 최대 90분간 냉기유지가 가능하며내부코팅이 되어있어 안심하고 사용할수있는 안전한 제품을 사용합니다 🌏포장되어 가는동안따로 보냉효과를 내지않아도 가정에서 맛있는 젤라또를 드실수 있으시니 안심하세요 💚(젤라또S,M,L박스제품포장용기입니다)#젤라또로플 #젤라또 #아이스크림 #크로플 #젤라또맛집 #크로플맛집 #젤라또찐맛집 #커피맛집 #파주카페 #양주카페 #이천카페 #의정부카페 #분당카페 #노원카페 #동두천카페 #천안카페 #별내카페 #북대전카페 #청주카페 #호원동카페 #속초카페 #두타카페 #아산카페 #친환경소재","['#젤라또로플', '#젤라또', '#아이스크림', '#크로플', '#젤라또맛집', '#크로플맛집', '#젤라또찐맛집', '#커피맛집', '#파주카페', '#양주카페', '#이천카페', '#의정부카페', '#분당카페', '#노원카페', '#동두천카페', '#천안카페', '#별내카페', '#북대전카페', '#청주카페', '#호원동카페', '#속초카페', '#두타카페', '#아산카페', '#친환경소재']",10
509,ourwave__,"안녕하세요, 아워웨이브입니다 :) 새해를 맞이하여 아워웨이브를 좋아해주신 고객분들께 감사한 마음을 담아, 1월 한달동안 굿즈 수량 한정 할인판매하고 있습니다. 선착순으로 진행되니 참고 부탁드립니다.✔️ 마스킹테이프 1롤 4,500원 -> 2,000원 ✔️ 마스킹테이프 4종 1세트 16,000원 -> 7,000원✔️ 핸드폰케이스 20,000원 -> 10,000원✔️ 에어팟케이스 15,000원 -> 10,000원✔️ 텀블러 12,000원 -> 8,000원✔️ 그립톡 12,000원 -> 8,000원아워웨이브를 많이 좋아해주셔서 감사합니다.#January Everyday OPEN 13:00-19:00",['#January'],8
510,cafe_needs,디저트 크로플 😊#busancafe #busancoffee#hotplace#CAFENEEDS#DESSERT#croffle#망미동카페#망미동커피#신상카페#부산신상카페#부산디저트카페#수영카페#와플#크로플#수제청에이드#카페라떼#아메리카노#아아#얼죽아#망미동옷가게#부산옷가게#수영옷가게#샵인샵#카페니즈,"['#busancafe', '#busancoffee', '#hotplace', '#CAFENEEDS', '#DESSERT', '#croffle', '#망미동카페', '#망미동커피', '#신상카페', '#부산신상카페', '#부산디저트카페', '#수영카페', '#와플', '#크로플', '#수제청에이드', '#카페라떼', '#아메리카노', '#아아', '#얼죽아', '#망미동옷가게', '#부산옷가게', '#수영옷가게', '#샵인샵', '#카페니즈']",7
511,0.0_0l,#크로플살인마 움 맛있당🖤,['#크로플살인마'],63
512,eclat_de_flower,뭔데...뭐라고 자꾸 생각나는 건데...앞으로 책임져 내 커피는...☁카페당 구름라테☁😉*결제 시 에끌라드 말하시면 할인 가능*,[],66
513,bellalucia_bysiah,...🍓크로플🧇수제 생크림☁️으로 느끼함이 없어욤😘💕...#벨라루치아#생크림딸기#생크림로투스#크로플,"['#벨라루치아', '#생크림딸기', '#생크림로투스', '#크로플']",3
514,paldang_bakery_hansungmall,팔당제빵소 초코세트!!달달한 핫 초코라떼와 달콤한 카카오 순정을 팔당제빵소에서 만나요 :)........#마석팔당제빵소 #베이커리맛집 #남양주베이커리카페 #한성몰 #남양주카페 #빵지순례 #남양주빵집 #남양주커피 #팔당제빵소한성몰 #남양주맛집 #분위기카페 #한성몰 #마석맛집 #마석카페 #커피맛집 #예쁜카페 #데이트 #뷰맛집 #데일리 #일상 #좋아요 #팔로우 #맞팔 #이벤트 #케이크 #케이크맛집 #베이커리맛집 #빵스타그램 #샐러드맛집 #크로플 #크로플맛집,"['#마석팔당제빵소', '#베이커리맛집', '#남양주베이커리카페', '#한성몰', '#남양주카페', '#빵지순례', '#남양주빵집', '#남양주커피', '#팔당제빵소한성몰', '#남양주맛집', '#분위기카페', '#한성몰', '#마석맛집', '#마석카페', '#커피맛집', '#예쁜카페', '#데이트', '#뷰맛집', '#데일리', '#일상', '#좋아요', '#팔로우', '#맞팔', '#이벤트', '#케이크', '#케이크맛집', '#베이커리맛집', '#빵스타그램', '#샐러드맛집', '#크로플', '#크로플맛집']",8
515,gbr_cafe120,손님께서 직접 찍어주신!! #딸기크로플 #아인슈페너 😋😋😋😋😋#크로플 #크로플맛집 #경기광주 #경기광주카페 #태전동 #태전동맛집 #태전동카페 #고불로120 #카페스타그램,"['#딸기크로플', '#아인슈페너', '#크로플', '#크로플맛집', '#경기광주', '#경기광주카페', '#태전동', '#태전동맛집', '#태전동카페', '#고불로120', '#카페스타그램']",14
516,sukbingo_official,새해맞이 #이벤트 🎉2023년 신년을 맞아석빙고 인친님들과 함께하는 첫 #EVENT퀴즈 빙고하고석빙고의 맛있는 잇템도 빙고해보세요🥰💡 참여 방법1. 석빙고 @sukbingo_official 팔로우 하기2. 석빙고 스토어 알림받기 후 캡쳐본 DM 전달3. 석빙고 퀴즈를 댓글에 작성하기✅ 석빙고 스토어 바로가기는 프로필 링크 Click!!🖱️❗ 댓글 친구 소환 시 당첨확률 UP!🎁 당첨 선물 (10명)설선물급의 럭키박스🍦⏰ 이벤트 기간2023.1.09(월) - 1.29(일)🎤 당첨 발표2023.1.31(화) 개별 DM발표📢도서산간 지역은 배송 문제로 당첨 시 제외 될 수 있습니다.*이벤트 전용 또는 비공개 계정은 저희 이벤트 당첨에서 제외될 수 있으니 양해 부탁드립니다.,"['#이벤트', '#EVENT퀴즈']",184
517,coffeestoa_samduk,매장서빵굽기~~~~^^#크로플#크로와상#치즈타르트대구중구달구벌대로443길62-12#커피스토아삼덕 #디자인카페 #블랙카페 #코르타도맛집 #아인슈페너맛집 #커피맛집 #라떼맛집#대구카페#삼덕동카페#대구맛집#동성로카페#샌드위치맛집#대구샌드위치#대구샌드위치맛집#커피스토아#대구디저트카페#디저트카페#삼덕동#삼덕동맛집#아메리카노,"['#크로플', '#크로와상', '#치즈타르트대구중구달구벌대로443길62-12', '#커피스토아삼덕', '#디자인카페', '#블랙카페', '#코르타도맛집', '#아인슈페너맛집', '#커피맛집', '#라떼맛집', '#대구카페', '#삼덕동카페', '#대구맛집', '#동성로카페', '#샌드위치맛집', '#대구샌드위치', '#대구샌드위치맛집', '#커피스토아', '#대구디저트카페', '#디저트카페', '#삼덕동', '#삼덕동맛집', '#아메리카노']",28
