id,title,author,summary,rating,genre,format,description,serialize,potenup,link
690350,너란 꽃을 피워줘,daba****,순정 판타지,9.79,pure,스토리,울고 있는 아이에게 그가 말했다.울지마 .다시 만날 수 있어.,False,False,https://comic.naver.com/bestChallenge/list?titleId=690350
665932,그대 첫사랑,zktk****,내 친구의 남자친구,9.87,pure,스토리,"너는 내 친구의 남자친구니까. 
엇갈린 마음의 행방을 찾을 수 없는 그들의 이야기.
★인스타 clary_kang",False,False,https://comic.naver.com/bestChallenge/list?titleId=665932
636390,매구인게 어때서?!,glai****,판타지 러브코미디,9.84,pure,스토리,인간이 되고싶은 여우요괴 매구의 이야기.,False,False,https://comic.naver.com/bestChallenge/list?titleId=636390
611087,내손잡아줄사람,qort****,리메이크,9.83,pure,스토리,"18세 소녀 다미는 남자 기피증이 있다. 그 이유는 투시력을 가졌기 때문!!

만지기만 하면 어떤것이든 볼수 있다!!  투시력 때문에 생기는 에피소드와 밝혀지는 비밀들...

과연 다미가 사랑을 할 수 있을까?",False,False,https://comic.naver.com/bestChallenge/list?titleId=611087
674218,걸어서 30분,ondo****,매주 금요일 귀갓길 30분 동안의 학원 로맨스,9.9,pure,스토리,매일 혼자 집에 가던 소녀 위성은! 집이 같은 방향인 소년과 함께 집에 가게 되는데...,True,False,https://comic.naver.com/bestChallenge/list?titleId=674218
700397,청춘고딩,king****,이러쿵저러쿵,9.69,pure,스토리,18살 세희의 이런저런 청춘 스토리,False,False,https://comic.naver.com/bestChallenge/list?titleId=700397
697307,우리 오빠는 아이돌!,soyh****,덕계못이라고?!,9.83,pure,스토리,"덕계못이라고?! 집념의 덕후 남다름, 오빠의 회사에 취직하다!
(1,11,21일 연재)",True,False,https://comic.naver.com/bestChallenge/list?titleId=697307
657803,그림그리기 좋은날,nam_****,만화같은 로맨스,9.9,pure,스토리,학원 성장물을 빙자한 학원 연애물,False,False,https://comic.naver.com/bestChallenge/list?titleId=657803
695195,좋아하는부분,infi****,빠져드는 부분,9.87,pure,스토리,극한의 남자취향을 가진 여인 소우주의 고군분투 로맨스,True,False,https://comic.naver.com/bestChallenge/list?titleId=695195
570485,플라워,yk10****,소년소녀들의 이야기.,9.67,pure,스토리,소년소녀들의 이야기.,False,False,https://comic.naver.com/bestChallenge/list?titleId=570485
693382,간떨어지는 동거,e-****,구미호와 동거하기,9.85,pure,스토리,얼떨결에 구미호와 한집살림,True,False,https://comic.naver.com/bestChallenge/list?titleId=693382
651626,어항속 꽃밭,gh_6****,어항속 꽃밭,9.85,pure,스토리,학교를 다니며 일어나는 일들,False,False,https://comic.naver.com/bestChallenge/list?titleId=651626
693090,발렌타인데이,kish****,남자는 모르지만 여자가되면 알수있을지도?!,9.69,pure,스토리,"여자울리기로 유명한 남자 유정, 그런그에게 천벌이 내려졌다!!
동시에 그 앞에 나타난 여자 재은! 유정과 재은은 발렌타인데이에 어떤 해프닝을 만들어낼까요!?  우리 이번에도 심쿵해요!",False,False,https://comic.naver.com/bestChallenge/list?titleId=693090
687571,너를 싫어하는 방법,10****,이것 참 난감한 짝사랑,9.88,pure,스토리,베프인 다솜의 남친을 좋아하게 된 미리. 어떻게 하면 그 애를 싫어할 수 있을까?,False,False,https://comic.naver.com/bestChallenge/list?titleId=687571
679263,IDOL FAN,gree****,은둔형 외톨이인 성하는 KEZZ의 팬사인회에 가기 위해 집 밖으로 나오게 되는데..,9.57,pure,스토리,"은둔형 외톨이 팬인 성하와 팬을 싫어하는 아이돌은 은한이 팬사인회를 기점으로 얽히게 된다.
썸남썸녀인 하랑과 용대. 하랑은 운좋게 데뷔조에 들어갈 오디션을 보게되는데..",False,False,https://comic.naver.com/bestChallenge/list?titleId=679263
638486,그대라서,polo****,ich liebe dich,9.88,pure,스토리,연우의 이민으로 그녀와 이별을 하게 된 하수!!  다시는 만나지 못할 줄 알았던 연우가  하수 앞에 나타난다. 그것도 학교에서 !!,False,False,https://comic.naver.com/bestChallenge/list?titleId=638486
697262,나의 작업실,whdd****,웹툰작가가 꿈인 도민우(25) 그가 카페에서 하루종일 그림을 그리면서 생기는 일상 러브코미디,9.85,pure,옴니버스,웹툰작가 지망생과 카페사장님의 일상 러브코미디!,False,False,https://comic.naver.com/bestChallenge/list?titleId=697262
696176,찬란하지 않아도 괜찮아,kama****,"찬란해야 할 것 같은 청춘, 하지만",9.8,pure,스토리,이름과는 달리 가난에 허덕이며 삭막하게 살아온 찬란. 폐부되기 직전의 연극부를 만나 주인공이 된다.,True,False,https://comic.naver.com/bestChallenge/list?titleId=696176
689172,식욕 로맨스,koal****,먹잇감 여주와 본격인간먹방?남주,9.87,pure,스토리,"먹잇감 여주와 본격인간먹방?남주!
미나리의 험난한 고등학교 적응기",False,False,https://comic.naver.com/bestChallenge/list?titleId=689172
467981,아라비안 스위트,cher****,사막에서 벌어지는 순정 판타지,9.79,pure,스토리,책 속에 끌려들어간 평범한 열여덟 소녀 이신아. 눈 앞에 펼쳐진 건 사막 풍경. 생판 모르는 나라에 떨어지게 된 여고생 이야기.,False,False,https://comic.naver.com/bestChallenge/list?titleId=467981
640546,페툰 (People and People Toon),fe****,판타지 연애툰,9.77,pure,에피소드,"두근두근 썸타고 연애하는 이야기 인데 다들 판타지로 보는 연애툰
https://www.facebook.com/ssometoon.kr 에서 제보도 받고 있어요 ^*^",False,False,https://comic.naver.com/bestChallenge/list?titleId=640546
693401,아가씨와 우렁총각,ne****,커리어우먼/살림남,9.88,pure,스토리,퇴근후 지친몸을 이끌고 집에 들어간 수하는 문을 따고 들어온 낯선 남자를 마주한다.,False,False,https://comic.naver.com/bestChallenge/list?titleId=693401
686314,푸른사막 아아루,aaru****,순정판타지,9.89,pure,스토리,물의 별에 걸린 저주를 풀기 위한 두 왕녀의 일대기 (화요일 23시 업로드),True,False,https://comic.naver.com/bestChallenge/list?titleId=686314
695775,격이 다른 남자,snow****,그 남자의 이야기.,9.86,pure,스토리,"격이 다른 남자의, 좌충우돌 캠퍼스 로맨스.",False,False,https://comic.naver.com/bestChallenge/list?titleId=695775
683260,끝과 시작,yise****,맴찢남 세정의 이야기,9.89,pure,스토리,"2016년의 어느 날 전화벨이 울리고, 전화기 속 이름 때문에 문득 10대 시절의 과거를 떠올리는데... 세정의 트라우마는 극복 가능할까?",False,False,https://comic.naver.com/bestChallenge/list?titleId=683260
547330,달리다굼,suu0****,빛을 지닌 소녀,9.85,pure,스토리,"16년 전, 신은 소녀를 위해 두 세계의 경계를 나눴다.
신과 인간이 함께 살아가던 세계 에셰크에서 펼쳐지는 체스아이템 쟁탈전! 
빛을 지닌 소녀와 수수께끼 소년의 판타지 로맨스!",False,False,https://comic.naver.com/bestChallenge/list?titleId=547330
625877,귀엽잖아,rl****,귀여운 만화,9.86,pure,에피소드,귀여운 캐릭터들의 사소한 일상들,False,False,https://comic.naver.com/bestChallenge/list?titleId=625877
610150,행쇼,bma9****,짝사랑,9.77,pure,스토리,17살 모태솔로 박정민의 첫사랑 이야기,False,False,https://comic.naver.com/bestChallenge/list?titleId=610150
677767,"매일, 제일",thsw****,도저히,9.9,pure,스토리,"사사건건 찾아와 시비거는 까칠고딩 강언과
그런 강언에게 서서히 마음을 열어가는 서란이.
그리고 수상하지만 정감가는 구명까지.
학교에서 벌어지는 청춘 로맨스 !",False,False,https://comic.naver.com/bestChallenge/list?titleId=677767
549034,꽃이 피면 우리는,eun_****,이로와는 이로와!,9.87,pure,스토리,이로와는 이로와! (자유연재),False,False,https://comic.naver.com/bestChallenge/list?titleId=549034
683477,언더페인팅,neri****,로맨틱 성장 드라마,9.89,pure,스토리,"색칠해줘, 우리들의 인생을. 철 없는 밑그림을. / 서로 다른 욕망을 가진 청춘들의 로맨틱 성장 드라마 <언더페인팅> / 자유연재",False,False,https://comic.naver.com/bestChallenge/list?titleId=683477
673955,정상이되고싶어,kkan****,정상의 친구만들기,9.86,pure,스토리,계란 안면인식 장애가 있는 정상. 그의 특별한 친구 만들기,False,False,https://comic.naver.com/bestChallenge/list?titleId=673955
692443,용사의 딸,adel****,평범하게 살던 하나의 평범하지 않은 학교 적응기,9.78,pure,에피소드,평범하게 살던 이 하나는 부모님의 사정으로 이사와 전학이 결정난다. 그리고 전학간 그 학교와 새로운 친구들은 여태까지 자신이 알아온 상식과는 정 반대의 학교와 친구들인데..,False,False,https://comic.naver.com/bestChallenge/list?titleId=692443
677122,하늘하늘하늘!,sara****,현실 로맨스 판타지!,9.76,pure,스토리,하늘과 땅으로 나뉜 세계. 그림자에 사는 여자애와 하늘섬에 사는 남자애가 만나는 이야기,False,False,https://comic.naver.com/bestChallenge/list?titleId=677122
653311,이역,dr****,이역의 이야기.,9.86,pure,스토리,"역사에 기록되지 못했던 중종의 진성대군 시절, 이역의 인생과 사랑을 그린 이야기.",False,False,https://comic.naver.com/bestChallenge/list?titleId=653311
667056,달콤쌉싸름해,chuc****,순정단편옴니버스,9.88,pure,옴니버스,때로는 달콤하고 때로는 쌉싸름한 청춘들의 단편 옴니버스만화입니다.(자유연재),False,False,https://comic.naver.com/bestChallenge/list?titleId=667056
680801,출근했습니다,hero****,출근해서 퇴근까지,9.89,pure,에피소드,출근해서 퇴근까지 (화요일마다 연재),False,False,https://comic.naver.com/bestChallenge/list?titleId=680801
517382,날지못하는악마,dkfl****,날못악,9.89,pure,스토리,"어느날 자신이 엄마라고 주장하는 악마하나가 내 앞에 나타났다!
[글:초콜릿악마/그림:바난]",False,False,https://comic.naver.com/bestChallenge/list?titleId=517382
217003,블루믹 (BlueMIC),clas****,연재분업데이트,9.88,pure,스토리,학교 최고 아나운서와 학교 최고 우등생의 고교 순정 로맨스,False,False,https://comic.naver.com/bestChallenge/list?titleId=217003
629729,나고야,araz****,밤 낮이 다른 여고생 작가의 은밀한 복수와 스릴넘치는 성장기,9.54,pure,스토리,밤 낮이 다른 여고생 작가의 은밀한 복수와 스릴넘치는 성장기,False,False,https://comic.naver.com/bestChallenge/list?titleId=629729
689035,털털하지만 괜찮아!,somn****,조금 털털해도 난 좋아.,9.06,pure,스토리,치명적인 여사친 소민의 매력에 빠진 최현의 산으로 가는 러브 코미디,False,False,https://comic.naver.com/bestChallenge/list?titleId=689035
651926,인연입니까?,hong****,우리도 인연일까.,9.7,pure,스토리,판타지 로맨스. 다크순정.,False,False,https://comic.naver.com/bestChallenge/list?titleId=651926
50367,위기의 왕씨형제들,funt****,위왕이 돌아왔다!!,9.87,pure,에피소드,왕씨형제들과 나이슬의 좌충우돌 사각관계,False,False,https://comic.naver.com/bestChallenge/list?titleId=50367
511840,천사에게는 날개가 없다,comi****,인간이 되어 버린 천사와 영혼을 잃어버린 소녀,9.87,pure,스토리,"인간을 싫어하는 천사 이솝은 벌을 받아 지구에서 인간들의 소원을 들어주게 된다. 이솝은 소원을 들어주던 중 왜인지 인간이 되어버리고, 영혼을 잃어버린 소녀 미소를 만나게 된다. 이솝은 미소의 영혼을 찾아 줄 수 있을까?",False,False,https://comic.naver.com/bestChallenge/list?titleId=511840
662746,본격 연애 이야기!,kr****,코믹 공감 연애물,9.74,pure,에피소드,연애에 답이 있을까?,False,False,https://comic.naver.com/bestChallenge/list?titleId=662746
592330,금지클럽,jiwo****,금단의사랑,9.72,pure,스토리,금기에 맞서는 사람들의 이야기,False,False,https://comic.naver.com/bestChallenge/list?titleId=592330
680876,칼로리메트리,shdk****,로맨스 스릴러,9.75,pure,스토리,까칠한 능력자 여고생과 허세 탐정의 개그 로맨스 스릴러~(자유연재),False,False,https://comic.naver.com/bestChallenge/list?titleId=680876
685555,기생하는 심장,zlav****,감정과 관계에 관한 이야기들,9.86,pure,옴니버스,감정과 관계에 관한 이야기들,False,False,https://comic.naver.com/bestChallenge/list?titleId=685555
675121,일코선생,choi****,"""인생이 덕질에 방해가 된다"" - 완벽한 선생의 이중생활",9.88,pure,스토리,"누구보다 냉철해보이는 외모 차가운 지성으로 단박에 임용고시에 합격한 엘리트.
하지만 사실은 누구보다 2D와 2.5D를 사랑하고 아이돌에 푹 빠져있는 오덕 중의 상오덕!!

인생을 2D에 배팅한 만화 덕후들 & 덕심 뻐렁치는 아이돌 덕후들과 덕질하던 중
처음 학교에 부임되어 사회생활을 시작하며 철저한 일코를 하는데...
동료 선생들과 학생들을 과연 속일 수 있을지..?",False,False,https://comic.naver.com/bestChallenge/list?titleId=675121
531112,산타라떼(Santa Latte),grac****,리메이크,9.86,pure,스토리,모두의 소원을 이뤄주는 산타가 된 소녀의 사랑과 성장 이야기!,False,False,https://comic.naver.com/bestChallenge/list?titleId=531112
664356,짐승뎐,cpfl****,연재중지,9.87,pure,스토리,"그동안 알고 있던 단군신화는 잊어라!
전쟁 통으로 사라졌던 고조선의 역사를 다시 쓴다. 
신과 짐승들의 정상을 향한 치정 암투극.",False,False,https://comic.naver.com/bestChallenge/list?titleId=664356
666840,트윙클,moon****,내여친은 5살 아역스타,9.52,pure,스토리,"외계인때문에 하루아침에 아이가 되버린 배우지망생 호실. 그리고 그녀에게 반한 만화가 지망생 방구, 그들의 하루하루가 좌충우돌 시끌벅적.",False,False,https://comic.naver.com/bestChallenge/list?titleId=666840
644466,연애고자 모하나,coco****,망한 연애들 이야기,9.85,pure,스토리,모쏠 연애고자 모하나양이 겪게 될 찌질한 연애 이야기들,False,False,https://comic.naver.com/bestChallenge/list?titleId=644466
487250,환상동화 모음집,coco****,어른을 위한 동화,9.65,pure,옴니버스,"꿈으로 엮어나가는 동화 이야기.
21살의 주인공 나비는 안데르센의 인어공주를 시작으로 자신만의 동화를 만들어나간다. (자유연재)",False,False,https://comic.naver.com/bestChallenge/list?titleId=487250
683881,4번째 세계,thdu****,만 이천년 전의 사랑이야기,9.6,pure,스토리,"만 이천년 전의 4번째 세계의 종말이 다가오고, 그 위험을 감지한 사람들은 불안에 휩싸인다. 그 불안 속에서 펼쳐지는 사람들의 두려움, 분노, 질투, 절망, 후회 그리고 사랑이야기.",False,False,https://comic.naver.com/bestChallenge/list?titleId=683881
597028,잭(J.a.c.k),sh56****,돌아왔습니다!,9.2,pure,스토리,"인간들이사는 푸른달과 무엇이 사는지 모를 붉은달이 공존하는 세계.
붉은달의 인간들이 선잭을 찾기위해 푸른달로 모이며 이어지는 이야기.",False,False,https://comic.naver.com/bestChallenge/list?titleId=597028
680472,에스프레소 케이크,west****,"“나는 그날, 차민재를 만난 뒤 끊었던 담배를 다시 피우기 시작했다.”",9.86,pure,스토리,"연애의 끝은 결혼일까 이별일까? 연애의 끝물, 배수빈은 갈림길에 섰고, 선택했다. 우리는 헤어져야 한다-, 고.",False,False,https://comic.naver.com/bestChallenge/list?titleId=680472
658467,그 중에 나는 없었다,cksd****,그 아이의 시선에는 내가 있을까?,9.87,pure,에피소드,그 아이의 시선에는 내가 있을까? 10대들의 풋풋한 짝사랑 에피소드를 다룬 공감 웹툰.,False,False,https://comic.naver.com/bestChallenge/list?titleId=658467
622175,막순이,draw****,막순의 애틋한 첫사랑,9.85,pure,스토리,순수한 시골 처녀 막순의 첫사랑과 꿈에 관한 이야기,False,False,https://comic.naver.com/bestChallenge/list?titleId=622175
662830,고양이 프린스,va****,이유없이 왕따 당하는 소녀의 특별한 냥줍 사건,9.79,pure,스토리,"우연히 주워온 고양이가 왕자님?
이유 없이 왕따를 당하고 잘해준 적 한번 없는 길고양이들이 줄줄 따라다니는 다래.
어느날, 무엇에라도 홀린듯 박스에 버려진 작은 아기 고양이를 주워오게 되는데...",False,False,https://comic.naver.com/bestChallenge/list?titleId=662830
643187,지금은 37.2도,sant****,사랑을 만드는 온도 37.2도. 내 온도를 만드는건 누구?,9.74,pure,스토리,"사랑을 만드는 온도 37.2도. 내 온도를 만드는건 누구? 
새로운 남자를 사귀는 과정에 놓인 한 여자에게 옆집으로 전남친이 이사오면서 생긴 두 남자와 한 여자의 사랑이야기.",False,False,https://comic.naver.com/bestChallenge/list?titleId=643187
83861,아더스 (others),doga****,귀신들의 사는 이야기,9.77,pure,스토리,젊은 나이에 죽어버린 여주인공이 저승에 가지 못하고 자신이 귀신이길 거부하며 공원에 머문다. 그렇게 지내며 귀신들과 사람들간에 벌어지는 에피소드…,False,False,https://comic.naver.com/bestChallenge/list?titleId=83861
666179,발자국이 녹기전에,tess****,시대물 로맨스,9.87,pure,스토리,세상에 의한 아픔을 가진 옛 사람들의 사랑이야기,False,False,https://comic.naver.com/bestChallenge/list?titleId=666179
637810,누군가의 이야기,u_bo****,어쩌면 당신의,9.87,pure,옴니버스,단편 옴니버스 입니다 :D,False,False,https://comic.naver.com/bestChallenge/list?titleId=637810
670577,"우주에서제일못생긴설정이지만,그래도연애할수있을거같아",no****,이 것은.. 순정만화다. 우젤못.,9.85,pure,스토리,"이 우주의 질서 이자 진실인 코스모스코드.
마그는 어느 날 갑자기 우주제일의 못난이 코스모스 코드를 받는다.
하루아침에 우주에서 제일 못생겨진 여자주인공과
하루아침에 우주제일의 미인이 돼버린 남자주인공의 사랑이야기.
SF 순정만화.",False,False,https://comic.naver.com/bestChallenge/list?titleId=670577
628300,귀각시,po****,"나름, 로맨스",9.85,pure,스토리,"어느 날 새벽 우연히 귀신과 눈이 마주친 평범한 여고생 은아는 귀(鬼)의 각시가 된다.
그 후로 옛이야기에서나 들었던 수많은 귀들과 만나고 온갖 일들을 겪어나간다. 

그런데 은아를 각시 삼은 이 귀, 알면 알수록 보통 귀가 아닌데..? 매우 강하다!
분명 무섭기만 한 존재였는데 함께 사건들을 겪을수록 능력 있는 남편을 둔 아내처럼 은근히 뿌듯해지는 이 느낌은 대체?!",True,False,https://comic.naver.com/bestChallenge/list?titleId=628300
612240,성장호르몬,hiya****,-,9.81,pure,스토리,-,False,False,https://comic.naver.com/bestChallenge/list?titleId=612240
659337,연애싫어,deli****,정식연재,9.85,pure,스토리,연애를 싫어하는 여고생 하연실에게 일어나는 다양한 일상 공감 개그연애물 #자유연재입니다.,False,False,https://comic.naver.com/bestChallenge/list?titleId=659337
677168,[BL] Fools,noru****,캠퍼스 로맨스,9.15,pure,스토리,평범하면서도 달콤한 그들의 모든 순간.,False,False,https://comic.naver.com/bestChallenge/list?titleId=677168
670434,음남미녀,arti****,음대생과 미대생의 이야기,9.87,pure,스토리,음대생 남자와 미대생 여자의의 인연과 사랑. 자유연재,False,False,https://comic.naver.com/bestChallenge/list?titleId=670434
668572,먼지소녀,seaa****,불운한 소녀와 불운을 보는 소년의 이야기.,8.81,pure,스토리,불운한 소녀 서은수와 불운을 보는 소년 선율의 이야기.,False,False,https://comic.naver.com/bestChallenge/list?titleId=668572
636278,분홍분홍해,toma****,메구스타스투♥,9.85,pure,스토리,"분홍[부농] : 봄, 벚꽃, 부드러움 그리고 너//
봄꽃이 바람에 흩날리듯 나는 너에게 설레었다",False,False,https://comic.naver.com/bestChallenge/list?titleId=636278
626595,고양이가 할퀴고 간 자리,sira****,헤어질때 느껴지는 아픔이 마치 고양이가 할퀴고 간 느낌...,9.82,pure,스토리,고등학교 때 사귀었다가 헤어진 남자친구를 1년만에 소개팅으로 다시 만나게 된 이후 벌어지는 이야기/////매주 토요일 업로드 예정입니다.,False,False,https://comic.naver.com/bestChallenge/list?titleId=626595
638560,나와 악수하는 시간,nave****,너와 내가 만났다.,9.83,pure,스토리,"벚꽃에서 단풍까지
같은 세계가 보이는 우리의 조금 특별한 이야기
자유연재입니다~",False,False,https://comic.naver.com/bestChallenge/list?titleId=638560
662036,에스키스,ss_u****,매주 수요일,9.85,pure,스토리,냉소적인 미대생 [정시인]과 위태로운 청춘들 이야기,False,False,https://comic.naver.com/bestChallenge/list?titleId=662036
661116,리얼 소꿉친구,blac****,소꿉친구 로맨스,9.86,pure,스토리,"과거 소꿉친구와의 일로 현재 연애는 안중에 둘 수 없는 미오. 
어느 날 자신을 RM(로맨스 매니아)이라고 칭하는 이상한 사람과 만나게 되면서
또 한명의 소꿉친구가 생기게 되는데..",False,False,https://comic.naver.com/bestChallenge/list?titleId=661116
659199,19세기 비망록,clam****,위험한 오라버니와 금단의 재회. 제1회 네이버 웹소설 공모전 장려상 수상 및 연재작 <19세기 비망록> 원작.,9.78,pure,스토리,"동화 '푸른 수염' 각색. 19세기 말 빅토리아 여왕의 영국. 
양아버지의 죽음 후 릴리안은 자신을 친오라비라고 소개한 면식이 없는 남자를 따라 그의 집에서 생활하게 된다. 
신사다운 그의 면모에 호감을 느끼게 되지만, 곧 밤마다 들려오는 비명 소리, 무언가를 숨기는 듯한 저택의 사람들로부터 남자와 저택에게 기묘한 비밀이 있다는 사실을 알게 되는데……",False,False,https://comic.naver.com/bestChallenge/list?titleId=659199
643985,연애천재,dydt****,로맨스코메디,9.86,pure,스토리,모쏠출신 로맨스소설작가의 생계형 로맨스!,False,False,https://comic.naver.com/bestChallenge/list?titleId=643985
349114,"참아줘요, 마리안느!",me_r****,베일에 싸여 있는 공주와 하녀의 일상 스토리~!!,9.41,pure,옴니버스,베일에 싸여 있는 공주와 하녀의 일상 스토리~!!,False,False,https://comic.naver.com/bestChallenge/list?titleId=349114
671423,투명한 동거,sjsj****,유령과 인간의 아슬아슬한 동거 생활,9.85,pure,스토리,유령과 인간의 아슬아슬한 동거 생활,True,False,https://comic.naver.com/bestChallenge/list?titleId=671423
657294,공주님 마음대로!,gmfm****,레몬 이야기,9.38,pure,에피소드,왕자님을 기다리는 공주 레몬의 이야기,False,False,https://comic.naver.com/bestChallenge/list?titleId=657294
633596,나는 공주다,qort****,공주가뚱녀가됐어,9.61,pure,스토리,"거울을 너무나도 좋아하는 한 왕국의 철없는 공주 [에도나]
 거울에 갇힌 왕자님을 구하기 위해 마녀와 계약을 하는데...공주는 저주를 받아 대한민국 뚱녀의 몸으로 떨어지고 만다.",False,False,https://comic.naver.com/bestChallenge/list?titleId=633596
628845,포이즌 아가씨,euis****,독을 품은 여자,9.87,pure,에피소드,어느 날 몸 전체가 독으로 변해버린 여자의 이야기,False,False,https://comic.naver.com/bestChallenge/list?titleId=628845
454462,좀비신드롬,kisk****,좀비 로멘스 스릴러,9.85,pure,스토리,좀비 로멘스 스릴러.,False,False,https://comic.naver.com/bestChallenge/list?titleId=454462
501869,사신과 소녀,zktk****,순정 판타지,9.86,pure,스토리,"지상으로 파견받게된 사신과(課) 신입사신 312호. 그리고 어쩐지 불안해보이는 대학생 서산들. 현실에서 도망쳐 온 소녀 앞에 사신은 속삭인다.\\'죽고싶어요? \\'   
...두 사람이 함께하는 여행에서 소녀가 발견하게 되는 것은 무엇일까.
★인스타 clary_kang",False,False,https://comic.naver.com/bestChallenge/list?titleId=501869
563217,리틀프린스!,kkkd****,내가너를 사랑하게된일!,9.77,pure,스토리,"그여름은 아주 특별한 꼬마손님이찿아왔었다
다신 헤어지고싶지않은 그런 손님",False,False,https://comic.naver.com/bestChallenge/list?titleId=563217
617977,별똥별이 떨어졌다,gsli****,소원 들어주는 별똥별,9.87,pure,스토리,별똥별이 떨어지던 날 소원을 빌었다. 다음날 어떤 남자가 나타났다.,False,False,https://comic.naver.com/bestChallenge/list?titleId=617977
630814,Somewhere,plkj****,동성애 만화,9.86,pure,옴니버스,"동성애자들을 주인공으로 한, 주변에서 흔히 있을법한 사랑이야기들.
(옴니버스 형식, 자유연재)",False,False,https://comic.naver.com/bestChallenge/list?titleId=630814
579121,아싸라비아,d_um****,꽁냥꽁냥,9.86,pure,스토리,평범한 고등학생의 연애 이야기,False,False,https://comic.naver.com/bestChallenge/list?titleId=579121
650375,그대와 청춘,mumu****,청춘로맨스,9.84,pure,스토리,"고2로 진학한 우영. 아직은 사랑이 무엇인지 정확히 알지 못하는 그녀와 그녀 주변 이야기. 
-격주 목요일 연재중입니다.",False,False,https://comic.naver.com/bestChallenge/list?titleId=650375
664460,당신을 사랑하고 싶습니다.,lees****,고딩대딩의청춘사랑,9.73,pure,스토리,"""노란장미의 뜻이 무엇인지 알고 계세요?""

자유로운 대학생 이하늬와 철부지 고등학생 계세영의 로맨스 코메디 사랑이야기.
어쩌면 어울리지 않는 이 둘은 서로 어떠한 인연을 만들어가게 될까?
엮이고 싶어 하지 않는 하늬, 그런 하늬를 쫓아다니는 세영이.
과연 둘은 사랑에 성공 하게 될지..",False,False,https://comic.naver.com/bestChallenge/list?titleId=664460
660953,오늘만 사는 토끼가면,acur****,"왕따는 SNS를 타고~* 에라 모르겠다. 오늘만 산다!!!  얼짱, 기획사 연습생 막장 폭로방송 토끼가면",9.82,pure,스토리,"왕따는 SNS를 타고~* 에라 모르겠다. 오늘만 산다!!!  얼짱, 기획사 연습생 막장 폭로방송 토끼가면",False,False,https://comic.naver.com/bestChallenge/list?titleId=660953
169416,힐데르트 캐슬,ba****,러브액션 판타지,9.41,pure,스토리,"힐데르트 캐슬을 찾기 위한 소년(?)의 모험이 시작된다!
(자유 연재입니다.)",False,False,https://comic.naver.com/bestChallenge/list?titleId=169416
650671,사자(使者),ambe****,최초 여자 염라대왕의 탄생?! 본격 저세상 판타지 로맨스,9.86,pure,스토리,"최초 여자 염라대왕이 된 시영과 그녀의 저세상 교육에 임하는 저승사자, 을산의 달콤 살벌한 로맨스. 그 속에 숨겨진 가슴 아픈 염라의 이야기까지... 시영을 두고 펼쳐지는 본격 저세상 판타지 로맨스.",False,False,https://comic.naver.com/bestChallenge/list?titleId=650671
660090,사나울,sana****,스물아홉 설레임,9.85,pure,스토리,"스물 아홉 슬아와 
매일 아침 출근길 지하철에서 마주치는 그 남자",False,False,https://comic.naver.com/bestChallenge/list?titleId=660090
654637,내 첫 사랑에 대한 기억,mabb****,순정만화,9.87,pure,스토리,조신하게 있으란 말만 믿고 10년을 기다린 첫사랑! 그러나 돌아온 그의 대답은\\'넌...누..구???\\',False,False,https://comic.naver.com/bestChallenge/list?titleId=654637
340878,두번째의 왕자님,ppp7****,자유 연재,9.88,pure,스토리,[자유연재] 노예소녀 로체의 왕자되어 생존하기,False,False,https://comic.naver.com/bestChallenge/list?titleId=340878
618656,우렁이라도 좋아,smal****,우렁이 로맨스,9.82,pure,스토리,첫사랑의 무덤앞에서 미스터리한 우렁이를 만났다. 우렁이와 마법사가 이루는 기적같은 러브스토리.,False,False,https://comic.naver.com/bestChallenge/list?titleId=618656
561251,트라우마,aj****,손발오글 순정만화,9.9,pure,스토리,허구 100% 손발오글 흔한 순정만화. 자유연재.,False,False,https://comic.naver.com/bestChallenge/list?titleId=561251
125027,비밀스러운 짝사랑,gmlr****,고교 개그 순정,9.86,pure,스토리,"1년째 짝사랑에 고전 중인 진선, 그는 언제쯤 아리따운 그녀에게 말을 건넬 수 있을까? 코믹 순정 만화, 비밀스러운 짝사랑 <자유연재>",False,False,https://comic.naver.com/bestChallenge/list?titleId=125027
568958,블루 블로썸,qhfl****,블루 블로썸,9.63,pure,스토리,너와 나 사이 그 무언가,False,False,https://comic.naver.com/bestChallenge/list?titleId=568958
638118,왕자님을 인터뷰하는 법,1_****,최애캐인터뷰,9.85,pure,스토리,*수요일연재*더쿠이자 연예부기자인 이지는 매일 아름다운3D인간들을 만나지만 그녀의 관심은 오직 최애캐  키알 왕자 뿐이다. 그런 그녀에게 어느날 최애캐와 똑 닮은 3D 인간이 등장하고..,False,False,https://comic.naver.com/bestChallenge/list?titleId=638118
653035,Guarding - 그녀는 나의 웬수..,chao****,한없이 순수했던 그 아이......때문에 미쳐버릴거같아..,9.77,pure,스토리,한없이 순수했던 그 아이......때문에 미쳐버릴거같아..,False,False,https://comic.naver.com/bestChallenge/list?titleId=653035
624310,1+1,raza****,캠퍼스 로맨스,9.86,pure,스토리,조용한 사랑을 하고 있는 한 여자와 그것을 눈치 채지 못하고 있는 한 남자의 이야기/ 자유연재,False,False,https://comic.naver.com/bestChallenge/list?titleId=624310
620219,실,issa****,인연의 고리.,9.85,pure,스토리,인연의 고리.,False,False,https://comic.naver.com/bestChallenge/list?titleId=620219
